-59.0388811402503,92.7630654915737
-18.9413623191147,35.2693699153444
-26.013111572277,35.195200628107
-32.2575466057925,42.8468186183653
-72.548163471497,111.804055521411
-78.8395981036751,18.0492945850299
-25.0753090719143,101.623277054219
-58.6403514492286,94.362490891691
-64.328658738621,53.7328816308523
-19.6349556241607,39.844278848807
-33.2265033609311,115.034396957151
-82.7554571893538,52.3876868159074
-89.9939457130142,74.4375604183811
-22.2940433908722,40.2245055526566
-86.3843092996036,42.756075596263
-32.6156992333489,97.7678751569841
-38.9011984221037,100.047221651667
-26.9540752204903,52.1574305853766
-79.5902615160031,69.5849268926249
-40.4187736955976,101.743249874005
-27.5871458000053,99.691039472286
-19.0890627305794,37.4422542595918
-2.67239800753326,48.5907351354913
-90.9094753066038,59.495292029963
-96.0952958777173,132.395604759052
16.5127714537204,93.9410952185995
