case,power_median,current_median,casetxt
8,65.83200000000001,19.987000000000002,SLEEP
9,106.87,32.535000000000004,RX_ON
10,84.64099999999999,25.732000000000003,PLL_ON
11,66.321,20.118000000000002,Idle
