,median__mW_mean,median__mA_mean,median__mW_max,median__mA_max,median__mWh,median__mAh
PHY_POWER_m17dBm,23.845509939540058,7.303846611029705,25.282999999999994,7.746499999999999,0.11112813080161402,0.03403839228447593
PHY_POWER_m12dBm,25.30380421278813,7.7522124344020735,26.74800000000001,8.203,0.11792427469434902,0.03612792846940262
PHY_POWER_m10dBm,26.45372361998315,8.10376190414124,28.214000000000006,8.627999999999997,0.12328328754909978,0.03776626774398581
PHY_POWER_m7dBm,27.72679033715626,8.515814324837642,29.802,9.1385,0.12921620846477316,0.039686571206582026
PHY_POWER_m5dBm,28.976515783723848,8.884605809552149,31.34361470327724,9.61,0.1350403511752623,0.04140526409491979
PHY_POWER_m4dBm,30.21985342815389,9.286813937110328,32.855,10.089,0.14083472457013285,0.04327968982630844
PHY_POWER_m3dBm,31.391274057366346,9.643885137782675,34.321000000000005,10.543,0.14629394038211987,0.04494376223215825
PHY_POWER_m2dBm,32.71402834433569,10.04970764711581,35.785999999999994,11.007000000000001,0.1524584221564006,0.04683503220347604
PHY_POWER_m1dBm,33.68817110965482,10.343430600432404,37.12999999999999,11.4105,0.1569982564865663,0.048203880379017815
PHY_POWER_0dBm,34.94546565926403,10.740166271442856,38.473000000000006,11.843,0.16285767377390414,0.05005280261441984
PHY_POWER_0_7dBm,35.969453559382174,11.06335207148671,39.817,12.244000000000003,0.1676298032688121,0.05155895760760555
PHY_POWER_1_3dBm,36.93135240223347,11.355173711947362,41.038000000000004,12.614999999999998,0.17211257678455272,0.052918945023017416
PHY_POWER_1_8dBm,38.24977620592278,11.743739785342221,42.079045615589024,12.947000000000001,0.1782568770440075,0.05472979417402224
PHY_POWER_2_3dBm,38.63418639499396,11.883239164611044,43.115,13.259999999999998,0.18004835837029864,0.0553799084012053
PHY_POWER_2_8dBm,39.66564257071861,12.198400364621536,44.214000000000006,13.597000000000001,0.18485529255215039,0.056848666047703965
PHY_POWER_3dBm,40.3033170798036,12.39377648972841,45.068999999999996,13.884999999999998,0.18782707115676506,0.05775918478441537
