,median__mW_mean,median__mA_mean,median__mW_max,median__mA_max,median__mWh,median__mAh
PHY_POWER_m17dBm,24.9467906408724,7.693362355775385,26.506087807097376,8.1905,0.11626047085797074,0.03585366722475347
PHY_POWER_m12dBm,26.382056803241262,8.1319378037179,28.336,8.731000000000002,0.12294929597562448,0.03789757695320578
PHY_POWER_m10dBm,27.832397312323124,8.577576089624447,30.046000000000006,9.263000000000002,0.12970837264074014,0.03997440189224019
PHY_POWER_m7dBm,29.22958959625759,9.017834028543046,31.756000000000014,9.7935,0.13621976062437954,0.04202615259694912
PHY_POWER_m5dBm,30.748149542512046,9.484971994540246,33.34400000000002,10.2815,0.14329676290972937,0.04420317330732014
PHY_POWER_m4dBm,32.10879109439225,9.899037040392841,35.176000000000016,10.848500000000001,0.14963781213597088,0.04613285628296428
PHY_POWER_m3dBm,33.54099856869314,10.335009303581085,36.641000000000005,11.296000000000003,0.15631238273407103,0.04816463429116373
PHY_POWER_m2dBm,34.68232103016316,10.693935661322675,38.22900000000001,11.779000000000003,0.16163133091788606,0.04983735235558705
PHY_POWER_m1dBm,35.87841230713107,11.072517317809524,39.57300000000001,12.229,0.16720552028161012,0.051601670751286396
PHY_POWER_0dBm,37.07570497313805,11.445356331675743,41.03800000000001,12.664000000000001,0.17278530852405868,0.05333922649263655
PHY_POWER_0_7dBm,38.252151282203215,11.833352817802329,42.382000000000005,13.081500000000002,0.17826794570172233,0.055147421174577306
PHY_POWER_1_3dBm,39.23859547228346,12.120584506606715,43.60300000000001,13.469999999999999,0.18286510882642265,0.0564860178648873
PHY_POWER_1_8dBm,40.27508496450555,12.44641077125083,44.825,13.850999999999999,0.187695499963295,0.058004478315000496
PHY_POWER_2_3dBm,41.15192166939088,12.702412258422633,45.92400000000001,14.193000000000005,0.19178185518401428,0.05919753171683454
PHY_POWER_2_8dBm,42.12057725953339,12.996474733661824,46.77900000000001,14.451500000000003,0.19629611742441103,0.06056796217921858
PHY_POWER_3dBm,42.78439009671344,13.203272489535902,47.756000000000014,14.717499999999998,0.19938970946689505,0.06153170957327822
