,median__mW_mean,median__mA_mean,median__mW_max,median__mA_max,median__mWh,median__mAh
PHY_POWER_m17dBm,24.833812272456186,7.620424634502671,26.137000000000008,8.022000000000002,0.11573395349956897,0.03551375280688121
PHY_POWER_m12dBm,26.540131898914836,8.133359661903075,28.396500000000003,8.703499999999998,0.12368597931571787,0.0379042032926208
PHY_POWER_m10dBm,27.653218667500663,8.450598402889984,29.92300000000001,9.190000000000001,0.128873339633303,0.03938264298181675
PHY_POWER_m7dBm,29.226700224488617,8.958643322458109,31.511000000000003,9.649000000000001,0.13620629517597055,0.041750303913288156
PHY_POWER_m5dBm,30.28475425359357,9.291549349113307,33.09900000000001,10.142,0.14113718433873834,0.04330175844575927
PHY_POWER_m4dBm,31.470071052769185,9.660934644569325,34.564,10.616,0.14666116099657112,0.04502321869272856
PHY_POWER_m3dBm,33.02681292048844,10.136006428682165,36.03000000000001,11.056000000000001,0.1539161039329515,0.047237213675385914
PHY_POWER_m2dBm,34.05855289512081,10.44827514966794,37.496,11.5055,0.1587243607135742,0.048692491392614265
PHY_POWER_m1dBm,35.178048070282884,10.8049039779742,38.717000000000006,11.893500000000001,0.16394158637042197,0.05035450219381456
PHY_POWER_0dBm,36.24472845851417,11.136674713055445,40.061,12.297,0.1689126772805109,0.051900665884074784
PHY_POWER_0_7dBm,37.43534010486816,11.499790114936339,41.282000000000004,12.685500000000001,0.17446132971467662,0.05359290630915328
PHY_POWER_1_3dBm,38.47774871230746,11.832761173786977,42.38100000000001,13.023773080241588,0.1793193059278067,0.05514466391362157
PHY_POWER_1_8dBm,39.36807935137956,12.086964298758495,43.603,13.379000000000001,0.18346854743978744,0.056329336340155495
PHY_POWER_2_3dBm,40.40945875642354,12.416825280513773,44.702000000000005,13.732999999999997,0.18832172722211366,0.05786659993484449
PHY_POWER_2_8dBm,41.088173533815535,12.63273995639203,45.55700000000001,14.026,0.1914847673395296,0.058872835255616575
PHY_POWER_3dBm,41.8604101829266,12.857437047615422,46.595000000000006,14.315000000000001,0.19508365096876643,0.059919999598401726
