,median__mW_mean,median__mA_mean,median__mW_max,median__mA_max,median__mWh,median__mAh
PHY_POWER_m17dBm,24.596948669433594,7.743044197958026,26.136999999999993,8.213000000000001,0.11463008910222224,0.03608520139074682
PHY_POWER_m12dBm,25.93662533569336,8.155875758256798,27.847,8.735,0.12087343488,0.03800913590706613
PHY_POWER_m10dBm,27.417099771781558,8.615225183124958,29.43500000000001,9.253,0.1277729458235361,0.04014985938497971
PHY_POWER_m7dBm,28.672655601661134,9.023928594809647,30.901000000000003,9.727,0.13362426008963302,0.04205455533436054
PHY_POWER_m5dBm,29.928532995250034,9.413526489257814,32.48800000000001,10.225000000000001,0.13947707295123246,0.04387021312000001
PHY_POWER_m4dBm,31.13686527790212,9.80068042682235,33.71,10.626000000000001,0.14510830953618442,0.04567448124104743
PHY_POWER_m3dBm,32.37347718106415,10.178690912684544,35.297999999999995,11.080000000000002,0.15087133870494013,0.047436137788707144
PHY_POWER_m2dBm,33.465327056525496,10.527256404689101,36.458,11.456500000000002,0.15595972792721458,0.04906057071912569
PHY_POWER_m1dBm,34.52309983263372,10.846388441007718,37.74,11.845,0.1608893063560166,0.05054783380408048
PHY_POWER_0dBm,35.57980907235054,11.196347866548422,38.961999999999996,12.248000000000001,0.16581392834599576,0.05217876293561723
PHY_POWER_0_7dBm,36.671118605912554,11.543801526461774,40.061,12.626500000000002,0.17089979939250383,0.05379801435293858
PHY_POWER_1_3dBm,37.82990765506756,11.900662635118533,41.160000000000004,12.971000000000007,0.17630014777475608,0.05546110765903134
PHY_POWER_1_8dBm,38.65964441440492,12.153369105493654,42.382,13.337,0.1801670013399069,0.056638805169609396
PHY_POWER_2_3dBm,39.58027687128181,12.457233982460432,43.359,13.66,0.18445745955813866,0.05805491813507746
PHY_POWER_2_8dBm,40.537526784686406,12.765600314009333,44.458000000000006,13.986999999999998,0.18891856749235258,0.059492009399389555
PHY_POWER_3dBm,41.39306062416952,13.038373618704375,45.43500000000001,14.285,0.192905644164663,0.06076322513602915
