,median__mW_mean,median__mA_mean,median__mW_max,median__mA_max,median__mWh,median__mAh
PHY_POWER_m17dBm,25.21598655448809,7.66182191703803,26.74900000000001,8.139999999999997,0.11751501474381734,0.03570667812657809
PHY_POWER_m12dBm,26.504860108867156,8.081538911579736,28.458,8.661999999999999,0.12352160086006883,0.03766270109221615
PHY_POWER_m10dBm,27.837384174775117,8.471888177741121,30.168000000000006,9.1725,0.12973161310421777,0.039481860523835885
PHY_POWER_m7dBm,29.203254640226916,8.885886407123024,31.695000000000007,9.658999999999999,0.1360970308339137,0.04141123211215748
PHY_POWER_m5dBm,30.35677839364711,9.247277177727888,33.16100000000001,10.099,0.14147284115954184,0.04309543517294755
PHY_POWER_m4dBm,31.78916443343159,9.68119358867495,34.687,10.587,0.14814824393311093,0.04511763221528188
PHY_POWER_m3dBm,32.85952633475794,10.038239844223344,35.90899999999999,10.949000000000002,0.1531364919377562,0.04678158836842817
PHY_POWER_m2dBm,34.319826607662776,10.47204281067489,37.619,11.459543715846994,0.1599419844664738,0.048803256721094375
PHY_POWER_m1dBm,35.28520502340771,10.7760155810844,38.962,11.925999999999998,0.16444097396722118,0.050219872506449575
PHY_POWER_0dBm,36.42242105831721,11.125897764169487,40.452447632058295,12.369999999999997,0.16974078481620458,0.051850441662052375
PHY_POWER_0_7dBm,37.53896877545911,11.46580347424561,41.527000000000015,12.693000000000001,0.1749442743230925,0.0534345170836025
PHY_POWER_1_3dBm,38.487541078518284,11.752085679293847,42.626000000000005,13.015,0.17936494166199285,0.05476868885889433
PHY_POWER_1_8dBm,39.249874093654945,11.99254247273799,43.48100000000001,13.300683348498634,0.18291767101168147,0.05588929873730538
PHY_POWER_2_3dBm,40.40359782156745,12.329900503745712,44.947,13.723999999999997,0.18829441328599072,0.0574615011138474
PHY_POWER_2_8dBm,41.31345015445457,12.619395695307958,45.98500000000001,14.031500000000001,0.19253463248514383,0.058810646491569946
PHY_POWER_3dBm,41.95226944615848,12.817273272516083,46.718,14.271,0.19551174616344474,0.05973282284000811
