,median__mW_mean,median__mA_mean,median__mW_max,median__mA_max,median__mWh,median__mAh
PHY_POWER_m17dBm,26.54790490678227,7.994277195077467,28.453621474067333,8.549338944494997,0.12372220415792945,0.03725603201824689
PHY_POWER_m12dBm,27.80242147635547,8.376906194030951,29.801000000000016,8.995000000000001,0.12956867511995962,0.03903921239694311
PHY_POWER_m10dBm,29.36910404017191,8.841202393848395,31.388999999999996,9.459,0.13686994505789912,0.041202989517031
PHY_POWER_m7dBm,30.76668872947858,9.259255529518338,32.977000000000004,9.937000000000001,0.1433831617831188,0.0431512583383121
PHY_POWER_m5dBm,32.20386949833069,9.699730485505583,34.443,10.388994085532303,0.150080909613696,0.04520402041586445
PHY_POWER_m4dBm,33.33589889835832,10.053574720988333,35.908,10.841000000000001,0.1553565489921999,0.046853054073933614
PHY_POWER_m3dBm,34.72476782960319,10.45993558056107,37.49600000000001,11.302999999999999,0.16182914734086218,0.048746832939210685
PHY_POWER_m2dBm,35.912948470325205,10.83756499111186,38.962,11.7325,0.16736647046764322,0.05050671354720049
PHY_POWER_m1dBm,37.23219053185746,11.229192934574758,40.42700000000001,12.185000000000002,0.17351458408503542,0.052331832046954053
PHY_POWER_0dBm,38.38113118340312,11.584238284314752,41.78316196542311,12.594999999999999,0.17886903560785827,0.05398646330317167
PHY_POWER_0_7dBm,39.430319845933724,11.897614767031197,43.114000000000004,13.022499999999999,0.1837586091678658,0.05544690356424224
PHY_POWER_1_3dBm,40.604582599243834,12.24923589031727,44.58,13.421,0.18923107023815422,0.05708557676855698
PHY_POWER_1_8dBm,41.818397268175374,12.616530284314761,45.679,13.784499999999998,0.19488785659499672,0.05879729270846949
PHY_POWER_2_3dBm,42.71850857539671,12.894248533036436,46.900999999999996,14.154000000000003,0.19908267932424528,0.0600915535545654
PHY_POWER_2_8dBm,43.60241002819141,13.16867715249955,48.0,14.491,0.20320195865653704,0.06137048361715275
PHY_POWER_3dBm,44.37531798418753,13.393225093935271,48.977000000000004,14.783999999999999,0.2068039708026108,0.06241695287154787
