,median__mW_mean,median__mA_mean,median__mW_max,median__mA_max,median__mWh,median__mAh
PHY_POWER_m17dBm,22.803189007660265,7.090676574977339,24.426999999999992,7.5875,0.10627056318620609,0.03304494791237084
PHY_POWER_m12dBm,24.256098846408513,7.5391643037753795,26.014999999999986,8.063500000000001,0.11304161379542957,0.035135052217758096
PHY_POWER_m10dBm,25.339934192802758,7.877856909914921,27.480999999999995,8.530000000000001,0.11809265260512153,0.036713474165204214
PHY_POWER_m7dBm,26.452066744186894,8.227538949890409,28.823999999999998,8.985,0.12327556594823341,0.03834311058631237
PHY_POWER_m5dBm,27.742354118353923,8.638921080894232,30.167999999999992,9.37758153580673,0.12928874094225368,0.04026029027253222
PHY_POWER_m4dBm,28.91505854785199,8.99720638992134,31.388999999999996,9.761,0.1347539396972109,0.041930020833414045
PHY_POWER_m3dBm,29.884052658959547,9.289174852802017,32.488,10.123000000000001,0.13926977955964964,0.043290692490896565
PHY_POWER_m2dBm,30.75565068406948,9.579967236122691,33.58800000000001,10.48,0.14333172076310596,0.04464588322037595
PHY_POWER_m1dBm,31.937575484053653,9.888414045362584,34.931,10.900000000000002,0.14883988955896463,0.04608334953791163
PHY_POWER_0dBm,32.91268598590644,10.257827636989056,36.27499999999999,11.291000000000004,0.15338423386825703,0.04780494165459305
PHY_POWER_0_7dBm,33.81406707141967,10.545693270822666,37.495999999999995,11.691000000000003,0.15758497419324868,0.049146492742871764
PHY_POWER_1_3dBm,35.001787407468754,10.905544497223847,38.595,12.023567256637168,0.16312015214477316,0.050823521007648864
PHY_POWER_1_8dBm,35.73748784086702,11.135155102766118,39.718779450841446,12.369665633303807,0.16654876466766655,0.05189358398683594
PHY_POWER_2_3dBm,36.535083412623166,11.377998246056283,40.672,12.69640699734278,0.17026582944211,0.053025315061585386
PHY_POWER_2_8dBm,37.25340107163462,11.609749799270562,41.893,13.068999999999999,0.17361343236484597,0.05410535558008857
PHY_POWER_3dBm,38.25814402091176,11.915848834352857,42.596043401240024,13.261500000000002,0.17829587388831805,0.05553188047702391
