,median__mW_mean,median__mA_mean,median__mW_max,median__mA_max,median__mWh,median__mAh
PHY_POWER_m17dBm,24.582733428760697,7.575162161782048,26.382000000000005,8.1535,0.11456384127909411,0.03530281439534566
PHY_POWER_m12dBm,25.812424862331817,7.966443558588825,27.724999999999994,8.52,0.12029461872197532,0.03712631787062594
PHY_POWER_m10dBm,27.302494508390968,8.419955460663813,29.312999999999988,9.032999999999998,0.12723884658502474,0.039239836520537856
PHY_POWER_m7dBm,28.57937166563496,8.81726371375404,30.778999999999996,9.507000000000001,0.13318952543851043,0.04109142718183714
PHY_POWER_m5dBm,29.76232677582429,9.183855919606682,32.244,9.937000000000001,0.13870249582794103,0.04279987068781109
PHY_POWER_m4dBm,31.101623052312117,9.591891343707054,33.71000000000001,10.390999999999998,0.14494406886089437,0.04470145358941764
PHY_POWER_m3dBm,32.319684876998004,9.979180565148482,35.053,10.805999999999997,0.15062064839814693,0.046506352179027266
PHY_POWER_m2dBm,33.27701673797441,10.26887325213993,36.348517304189436,11.199815118397083,0.1550821382357256,0.04785641795215947
PHY_POWER_m1dBm,34.42340576268309,10.634840597739853,37.617999999999995,11.631999999999998,0.16042469831560524,0.04956194939829184
PHY_POWER_0dBm,35.66992705856117,10.999964945638919,38.962,12.029999999999998,0.16623390860159037,0.05126355219039233
PHY_POWER_0_7dBm,36.89216210337154,11.38170580141259,40.18299999999999,12.422999999999998,0.17192993675424406,0.0530425935218756
PHY_POWER_1_3dBm,37.982221744221484,11.716874490725765,41.527,12.794999999999998,0.17700998287852793,0.054604592826610045
PHY_POWER_1_8dBm,38.81307864452147,11.98282762315538,42.382000000000005,13.109499999999997,0.18088205667892332,0.05584402425679012
PHY_POWER_2_3dBm,39.56420771263047,12.210547213828567,43.60300000000001,13.479000000000003,0.1843825718510187,0.05690527446794446
PHY_POWER_2_8dBm,40.54308793779783,12.511175368790198,44.641,13.772000000000002,0.18894448434428576,0.05830630321557578
PHY_POWER_3dBm,41.36031374393873,12.776030244531961,45.557,14.044999999999998,0.1927530326416191,0.059540616398623764
