,median__mW_mean,median__mA_mean,median__mW_max,median__mA_max,median__mWh,median__mAh
PHY_POWER_m17dBm,24.136158409801176,7.256295549581233,25.647999999999996,7.709,0.11248265084762522,0.03381678827643418
PHY_POWER_m12dBm,25.606353235047095,7.7021832392879865,27.236000000000004,8.198,0.1193342553324122,0.03589477552142062
PHY_POWER_m10dBm,26.939328325134767,8.104099571607712,29.189999999999998,8.769000000000002,0.1255463695015845,0.03776784138843613
PHY_POWER_m7dBm,28.07253270495054,8.44838289559215,30.778000000000006,9.243000000000002,0.1308274846827832,0.03937231796945971
PHY_POWER_m5dBm,29.532997457012655,8.87647701796607,32.244,9.707,0.13763374373993112,0.041367381180403506
PHY_POWER_m4dBm,30.695345126129233,9.238839477647186,33.587,10.103000000000002,0.14305067649322706,0.043056112640503894
PHY_POWER_m3dBm,32.069657527575565,9.663161010850311,35.17500000000001,10.574454384410986,0.1494554364961559,0.04503359431161501
PHY_POWER_m2dBm,33.2173465728084,10.006986747045662,36.519000000000005,10.968000000000004,0.1548040551107962,0.04663593837897846
PHY_POWER_m1dBm,34.412253672813506,10.372330758918379,37.861999999999995,11.403000000000002,0.16037272580988488,0.04833856487939377
PHY_POWER_0dBm,35.45824001310229,10.667657631913785,39.206,11.800500000000003,0.1652473754665722,0.04971488786240724
PHY_POWER_0_7dBm,36.534780417561315,11.010534613258237,40.42699999999999,12.189,0.17026441738277676,0.0513128104116972
PHY_POWER_1_3dBm,37.50283021383115,11.291627907630508,41.771,12.5655,0.17477585641910318,0.052622800110540296
PHY_POWER_1_8dBm,38.67144326866021,11.65112036803172,42.870000000000005,12.927000000000003,0.18022198798612737,0.054298156404574346
PHY_POWER_2_3dBm,39.41457457863577,11.865549580062988,43.968999999999994,13.240000000000006,0.1836852309038559,0.055297468962062786
PHY_POWER_2_8dBm,40.461346550643285,12.181595504720198,45.068,13.567000000000004,0.18856354186972146,0.0567703497242555
PHY_POWER_3dBm,41.06059040009437,12.364971297204125,46.045,13.865000000000006,0.19135622061941934,0.05762494285749828
