,median__mW_mean,median__mA_mean,median__mW_max,median__mA_max,median__mWh,median__mAh
PHY_POWER_m17dBm,24.444533363170336,7.5772077185347655,26.465907866948676,8.22683970856102,0.113919782292532,0.035312347380756934
PHY_POWER_m12dBm,25.629288188514913,7.981346496894197,27.97,8.704510928961746,0.11944113996248984,0.037195770597010354
PHY_POWER_m10dBm,26.971679070120466,8.382260976597097,29.801999999999992,9.284999999999998,0.1256971349005806,0.0390641674924279
PHY_POWER_m7dBm,28.212440909962766,8.771433557706388,31.3285,9.729499999999996,0.13147950417602275,0.040877843174246815
PHY_POWER_m5dBm,29.311745656942847,9.112307008025285,32.611000000000004,10.139999999999999,0.13660263561766445,0.04246642859220943
PHY_POWER_m4dBm,30.373070831163666,9.452406268549353,34.199,10.628499999999999,0.14154876942159234,0.04405140602422403
PHY_POWER_m3dBm,31.7855262968694,9.884431740361126,35.41999999999999,10.982999999999999,0.14813128898784947,0.046064790651470705
PHY_POWER_m2dBm,32.86670839651326,10.21835660436071,36.524557779799814,11.36915013286094,0.15316996277147682,0.047620993310107274
PHY_POWER_m1dBm,33.86861645218757,10.535280352149503,38.47399999999999,11.974499999999999,0.1578391927331957,0.0490979650246023
PHY_POWER_0dBm,35.060623581140874,10.895626115932414,39.08399999999999,12.141923111919928,0.1633943485876372,0.05077729800062199
PHY_POWER_0_7dBm,35.82836947782178,11.145995879451188,40.428,12.5705,0.16697230379367312,0.051944105667961815
PHY_POWER_1_3dBm,36.8838561058061,11.483477356103613,41.527,12.9345,0.17189122800000775,0.05351688334290534
PHY_POWER_1_8dBm,37.782777042520934,11.765121440254427,42.56692920353982,13.23180088495575,0.17608050320061525,0.054829439908161005
PHY_POWER_2_3dBm,38.62631203620987,12.027308826745742,44.213999999999984,13.75219400647384,0.18001166119858134,0.056051321690283304
PHY_POWER_2_8dBm,39.753358125583745,12.38556861607028,45.31299999999999,14.113999999999997,0.18526407666618713,0.05772093332073115
PHY_POWER_3dBm,40.30667733957259,12.551276491312139,46.657,14.5225,0.18784273110230965,0.05849318799179608
