,median__mW_mean,median__mA_mean,median__mW_max,median__mA_max,median__mWh,median__mAh
PHY_POWER_m17dBm,23.440908282987195,7.1805560675387605,25.40399999999999,7.762999999999998,0.10924255041662925,0.033463816707002325
PHY_POWER_m12dBm,24.703904177831767,7.55394408772462,26.625999999999998,8.154000000000002,0.11512853789855165,0.035203931003244135
PHY_POWER_m10dBm,25.952657914383835,7.946413596005434,28.57999999999999,8.735000000000001,0.12094815211214642,0.03703297147931109
PHY_POWER_m7dBm,27.201432850632308,8.32778962496609,29.556999999999995,9.028000000000002,0.1267678651234872,0.03881031259461531
PHY_POWER_m5dBm,28.58573548044453,8.754616984554051,31.02299999999999,9.468,0.13321918296507823,0.04079947226309222
PHY_POWER_m4dBm,29.45766639098607,9.017905108983165,32.36599999999999,9.8905,0.13728267552708717,0.04202648385580947
PHY_POWER_m3dBm,30.75229410319458,9.409526276184724,33.586999999999996,10.274000000000001,0.1433160779624505,0.043851570775896326
PHY_POWER_m2dBm,31.660976274815688,9.691854415423768,35.17499999999999,10.763,0.14755084381484948,0.045167315268921746
PHY_POWER_m1dBm,33.13351757572404,10.146857282158317,36.519,11.175915300546446,0.15441338366881074,0.047287782317761956
PHY_POWER_0dBm,33.95695218453655,10.381608879690786,37.374,11.435688662533217,0.1582508670837893,0.0483818040561362
PHY_POWER_0_7dBm,34.919681446813726,10.700974290819918,38.717000000000006,11.846999999999998,0.16273751063455177,0.04987015474653683
PHY_POWER_1_3dBm,35.607581328028246,10.916541739683044,39.5640234720992,12.109746235606732,0.16594335643830463,0.05087477187213283
PHY_POWER_1_8dBm,37.03092039682737,11.33736960806094,41.038000000000004,12.555999999999997,0.17257659727121621,0.05283597188507603
PHY_POWER_2_3dBm,37.841936799824424,11.622326882456127,42.25900000000001,12.936999999999998,0.17635620765250087,0.054163969035992514
PHY_POWER_2_8dBm,38.540488799805544,11.817754376204483,42.87,13.165999999999997,0.1796116959277551,0.055074727167924414
PHY_POWER_3dBm,39.28532088352702,12.054939155987212,44.090999999999994,13.525500000000001,0.18308286502562324,0.05618008835745976
