,median__mW_mean,median__mA_mean,median__mW_max,median__mA_max,median__mWh,median__mAh
PHY_POWER_m17dBm,24.938602988634468,7.708879837906487,26.992000000000004,8.327500000000002,0.116222313632935,0.035925983932945035
PHY_POWER_m12dBm,26.245768868082763,8.12427990139518,28.214,8.726000000000003,0.12231414816275,0.037861888541712685
PHY_POWER_m10dBm,27.677109014524756,8.558037160626746,29.924000000000007,9.229000000000003,0.12898467672006358,0.03988334388329489
PHY_POWER_m7dBm,28.97264396779579,8.944266029309318,31.63300000000001,9.781000000000002,0.13502230720522418,0.041683300870884656
PHY_POWER_m5dBm,30.222861710567514,9.330714937804178,32.855000000000004,10.169500000000003,0.1408487441823113,0.04348428331832424
PHY_POWER_m4dBm,31.665870176944765,9.791059584875942,34.46628415300546,10.660215846994536,0.14757365105182238,0.04562964486787056
PHY_POWER_m3dBm,32.87481406412316,10.167972174355508,36.153000000000006,11.151500000000002,0.15320773792045336,0.04738618484754223
PHY_POWER_m2dBm,34.278052650496846,10.60098559749781,37.37400000000001,11.557000000000004,0.15974730371576612,0.04940417366169718
PHY_POWER_m1dBm,35.39607574451773,10.937239808463012,38.84,12.009,0.16495766897725966,0.05097123186399516
PHY_POWER_0dBm,36.61246710862438,11.317664400553683,40.06099999999999,12.410000000000004,0.17062646360396852,0.05274413896211101
PHY_POWER_0_7dBm,37.818907176135404,11.695766688612643,41.771,12.918000000000006,0.17624888182721493,0.054506223339016405
PHY_POWER_1_3dBm,38.912674671294305,12.037451093908551,42.809000000000005,13.255000000000003,0.18134620780500932,0.056098588081094455
PHY_POWER_1_8dBm,39.78600918986383,12.309462725134122,43.96900000000001,13.621000000000002,0.1854162416545363,0.05736625416208994
PHY_POWER_2_3dBm,40.931791705003434,12.612968064058494,45.191,13.963000000000001,0.19075597519495857,0.058780691558836445
PHY_POWER_2_8dBm,41.9005798368723,12.935285706510538,46.28999999999999,14.295000000000002,0.19527085512456982,0.060282800644399975
PHY_POWER_3dBm,42.61824088537469,13.188013386412198,47.14500000000001,14.579,0.19861539802054512,0.061460596998535816
