,median__mW_mean,median__mA_mean,median__mW_max,median__mA_max,median__mWh,median__mAh
PHY_POWER_m17dBm,24.99878537521901,7.574593705368487,26.625999999999998,8.056000000000001,0.11650278388269178,0.03530016519644652
PHY_POWER_m12dBm,26.146040966068497,7.931580500954614,27.96999999999999,8.480999999999998,0.12184938245349441,0.03696384424608438
PHY_POWER_m10dBm,27.402729157343888,8.307434216997878,29.434999999999995,8.934999999999999,0.12770597390618232,0.03871544951787896
PHY_POWER_m7dBm,28.755954528030365,8.717887987687156,30.779000000000003,9.331,0.13401246122303984,0.04062830273145354
PHY_POWER_m5dBm,29.94179910135659,9.075085282314706,32.245,9.750999999999998,0.13953889748668483,0.04229296277772634
PHY_POWER_m4dBm,31.10181439620261,9.440387970768178,33.52183803457688,10.173499999999999,0.14494496058805578,0.04399539669704984
PHY_POWER_m3dBm,32.11552613727659,9.743890491908477,34.91532393084623,10.579499999999998,0.1496691997107597,0.04540982096197077
PHY_POWER_m2dBm,33.294356056207974,10.108138577752491,36.153,10.980136612021859,0.15516294531553038,0.047107340076912876
PHY_POWER_m1dBm,34.473539314804555,10.471842275104052,37.47292349726775,11.371069153776158,0.16065833760249112,0.04880232215759781
PHY_POWER_0dBm,35.47215107328573,10.77859269490819,38.839999999999996,11.774000000000001,0.16531220570587402,0.05023188272736022
PHY_POWER_0_7dBm,36.52696535457927,11.097019800826565,39.939,12.132499999999999,0.1702279965495258,0.05171586059854008
PHY_POWER_1_3dBm,37.46340332934072,11.383301421396501,41.038000000000004,12.486999999999998,0.17459211381985235,0.053050029649965594
PHY_POWER_1_8dBm,38.39051735730991,11.652295105258151,42.26,12.829,0.1789127783487049,0.05430363107684965
PHY_POWER_2_3dBm,39.398096082088784,11.95430562959962,43.237,13.126999999999995,0.183608435543877,0.05571110213272468
PHY_POWER_2_8dBm,40.194357977861905,12.214665189037772,44.214000000000006,13.427499999999998,0.18731928493775346,0.05692446562337987
PHY_POWER_3dBm,40.77931940436545,12.40180712818287,45.190999999999995,13.712999999999994,0.1900454027722307,0.05779661027218437
