,median__mW_mean,median__mA_mean,median__mW_max,median__mA_max,median__mWh,median__mAh
PHY_POWER_m17dBm,24.60729762085313,7.461577983087908,26.259,7.949000000000002,0.11467831871148308,0.034773473756419496
PHY_POWER_m12dBm,25.926070647378634,7.844806616081192,27.72500000000001,8.412500000000001,0.12082424646731421,0.036559448632284226
PHY_POWER_m10dBm,27.182363404942155,8.251284878483276,29.313000000000002,8.8795,0.12667899506533611,0.038453774634402124
PHY_POWER_m7dBm,28.492522492833643,8.64890133828531,30.778000000000006,9.312000000000001,0.1327847789575357,0.04030680164308381
PHY_POWER_m5dBm,29.838986952494714,9.054787466800665,32.122,9.712,0.13905975814532934,0.04219836810127988
PHY_POWER_m4dBm,30.834691471992627,9.355776903186097,33.893,10.279,0.14370007753304953,0.04360108054237895
PHY_POWER_m3dBm,31.553912901110387,9.575230253317525,35.02281709477414,10.626,0.14705189232975432,0.04462380728045634
PHY_POWER_m2dBm,33.0398624668172,10.024167836353989,36.397000000000006,11.046000000000001,0.1539769192266903,0.04671600805854542
PHY_POWER_m1dBm,33.95806915493246,10.304973115291638,37.49600000000001,11.373000000000001,0.15825607254312202,0.04802465550817797
PHY_POWER_0dBm,35.19443405947594,10.679197585830352,38.839,11.791000000000002,0.16401795061488467,0.04976866794559842
PHY_POWER_0_7dBm,36.2203229615337,10.987295296358194,40.06100000000001,12.134983613817539,0.16879893942094737,0.051204507345218184
PHY_POWER_1_3dBm,37.431774292142606,11.35565907137307,41.03800000000001,12.463,0.17444471182292323,0.052921206961884834
PHY_POWER_1_8dBm,38.34817870565999,11.644146869255879,42.259,12.803506375227688,0.17871546593096055,0.05426565754478602
PHY_POWER_2_3dBm,39.42080783699428,11.966104995640313,43.372729849424275,13.1665,0.18371427999326273,0.05576609116403794
PHY_POWER_2_8dBm,40.16511129330331,12.19677962132212,44.2745,13.435000000000006,0.18718298550883028,0.056841112836477616
PHY_POWER_3dBm,41.00836902596109,12.455318589027208,45.191,13.706000000000003,0.19111285137673853,0.05804599175470131
