,median__mW_mean,median__mA_mean,median__mW_max,median__mA_max,median__mWh,median__mAh
PHY_POWER_m17dBm,25.256083656542984,7.748991384195646,26.503,8.099999999999996,0.11770188078330318,0.03611291728744148
PHY_POWER_m12dBm,26.503394206522067,8.1346891853727,27.968999999999994,8.576499999999998,0.12351476925999147,0.037910399321072735
PHY_POWER_m10dBm,27.797979984090855,8.532831631121685,29.679000000000002,9.096999999999998,0.12954797626576914,0.03976587760193356
PHY_POWER_m7dBm,29.051685719029713,8.913448982280457,31.266999999999996,9.584999999999997,0.13539066846452136,0.0415396830224165
PHY_POWER_m5dBm,30.286607546648376,9.29062188293619,32.977000000000004,10.100499999999998,0.14114582131037498,0.043297436140096436
PHY_POWER_m4dBm,31.617026656909935,9.695974986091986,34.44200000000001,10.581999999999997,0.14734602375020442,0.04518651852007285
PHY_POWER_m3dBm,32.786387127150405,10.073179468037328,36.03,11.053499999999998,0.1527956385255061,0.04694441881722981
PHY_POWER_m2dBm,34.177646426338846,10.48856367677336,37.373999999999995,11.462431238615661,0.15927937679619858,0.04888024953749468
PHY_POWER_m1dBm,35.41242842518256,10.873436741034045,38.71700000000001,11.896,0.1650338779927299,0.05067388801851785
PHY_POWER_0dBm,36.56113343683393,11.220013315395086,40.06100000000001,12.292000000000002,0.17038723135405145,0.05228905192090541
PHY_POWER_0_7dBm,37.24855576607609,11.43488559035292,41.038,12.619,0.17359085160430665,0.05329042930128846
PHY_POWER_1_3dBm,38.38089531036027,11.782335049617995,42.381,12.993499999999997,0.1788679363598059,0.05490966114216995
PHY_POWER_1_8dBm,39.16073087596094,12.027820585972151,43.480999999999995,13.341999999999992,0.18250223350662942,0.05605370666113926
PHY_POWER_2_3dBm,40.14574239340095,12.338841916296703,44.58,13.683999999999997,0.18709271989290133,0.05750317111654547
PHY_POWER_2_8dBm,41.394522516674655,12.708641888573403,45.557,13.989499999999996,0.19291245707753174,0.05922656389756775
PHY_POWER_3dBm,41.96833462364934,12.878151851082503,46.412000000000006,14.265999999999998,0.1955866153170121,0.06001653757955861
