,median__mW_mean,median__mA_mean,median__mW_max,median__mA_max,median__mWh,median__mAh
PHY_POWER_m17dBm,23.709565888667544,7.189956314019334,25.282999999999994,7.645999999999997,0.11049458560566872,0.03350762503079616
PHY_POWER_m12dBm,24.82460790220924,7.534763100501599,26.869999999999997,8.123999999999999,0.11569105802518648,0.03511454112387362
PHY_POWER_m10dBm,26.29827416575916,7.983916492661507,28.45799999999999,8.630499999999998,0.12255884058504478,0.037207747645373476
PHY_POWER_m7dBm,27.56044140900712,8.367222108447306,29.70850664304693,9.030499999999996,0.1284409662706269,0.03899408128705441
PHY_POWER_m5dBm,28.665731174844037,8.659205958298642,30.901000000000003,9.384999999999994,0.1335919899217478,0.04035482465301759
PHY_POWER_m4dBm,29.815060526547967,9.063790481445743,32.24399999999999,9.804999999999996,0.1389482529186025,0.04224032519054422
PHY_POWER_m3dBm,31.05919160847252,9.448718121654448,33.70999999999999,10.224999999999998,0.14474632400020304,0.04403421801391971
PHY_POWER_m2dBm,32.25943862717715,9.80461524702533,35.05400000000001,10.647499999999997,0.15033988052413738,0.045692818832288144
PHY_POWER_m1dBm,33.33577008230425,10.149001134432897,36.397,11.060499999999996,0.1553559486658767,0.047297773393507145
PHY_POWER_0dBm,34.49209758627339,10.500933080708693,37.98499999999999,11.534999999999997,0.16074482541610757,0.048937895137943103
PHY_POWER_0_7dBm,35.504779992156784,10.806897444881304,39.205999999999996,11.910999999999998,0.16546426748913687,0.05036379242295048
PHY_POWER_1_3dBm,36.43198794385371,11.080586605913348,40.489,12.306000000000001,0.16978536973428598,0.05163927635947642
PHY_POWER_1_8dBm,37.62221707739885,11.435364572503062,41.648999999999994,12.667999999999997,0.17533223952955812,0.053292661519897644
PHY_POWER_2_3dBm,38.4347410889753,11.689959266358498,42.87,13.046499999999998,0.1791188758760594,0.05447915878969391
PHY_POWER_2_8dBm,39.155270948141414,11.909633161303212,43.847,13.336999999999996,0.18247678839874815,0.05550291334109634
PHY_POWER_3dBm,40.268273428147396,12.254220662146563,44.824999999999996,13.632499999999997,0.18766375590308038,0.05710880748902664
