,median__mW_mean,median__mA_mean,median__mW_max,median__mA_max,median__mWh,median__mAh
PHY_POWER_m17dBm,25.275692261553118,7.62715818713854,27.11500000000001,8.192300265721878,0.11779326350600143,0.03554513343660881
PHY_POWER_m12dBm,27.01073372193922,8.171929971414507,29.069000000000017,8.799,0.12587914276984952,0.038083953963137504
PHY_POWER_m10dBm,28.159109799056495,8.512432737744097,30.534000000000006,9.2165,0.13123096318513539,0.03967081186850113
PHY_POWER_m7dBm,29.8901308683802,9.031004397197027,32.489000000000004,9.832,0.13929810606863394,0.04208753096353453
PHY_POWER_m5dBm,30.67572096586749,9.281202967456892,33.77100000000001,10.213,0.14295922127780208,0.043253540812462576
PHY_POWER_m4dBm,32.162458782510285,9.734378854891808,35.298000000000016,10.687000000000001,0.14988792169035337,0.04536549352065348
PHY_POWER_m3dBm,33.39322813887763,10.10611072817304,36.51900000000002,11.068,0.15562372261756335,0.0470978896129101
PHY_POWER_m2dBm,34.50131695362085,10.438074085228648,38.107,11.5,0.16078779078204417,0.04864495098663429
PHY_POWER_m1dBm,35.55771787355896,10.772466093267774,39.45000000000002,11.932499999999997,0.1657109758977109,0.050203330694285994
PHY_POWER_0dBm,36.90095744935975,11.15439452125334,40.64854030115147,12.309000000000001,0.17197092603742156,0.051983246175634414
PHY_POWER_0_7dBm,38.0554969866738,11.518726400998421,42.137000000000015,12.741,0.1773514702591043,0.0536811557984592
PHY_POWER_1_3dBm,39.01854438264241,11.807294666048282,43.23700000000001,13.088000000000001,0.18183959642032732,0.055025981385538866
PHY_POWER_1_8dBm,39.98117603760848,12.088770854345142,44.21400000000001,13.357,0.18632578508805042,0.056337755499403605
PHY_POWER_2_3dBm,40.68412769225048,12.310206442036389,45.19100000000002,13.684000000000005,0.18960177724012994,0.05736972013406555
PHY_POWER_2_8dBm,41.83133668024095,12.650179686095296,46.534000000000006,14.0625,0.19494815862586817,0.05895411028678693
PHY_POWER_3dBm,42.229332896443665,12.790293273797277,47.756000000000014,14.470999999999997,0.19680295542765025,0.05960708693273446
