,median__mW_mean,median__mA_mean,median__mW_max,median__mA_max,median__mWh,median__mAh
PHY_POWER_m17dBm,24.175670149798812,7.493606053651734,25.648999999999987,7.953999999999997,0.11266678890220196,0.034922735383617426
PHY_POWER_m12dBm,25.34863879375411,7.869660367871893,27.236999999999995,8.439999999999998,0.1181332189857756,0.03667527551067394
PHY_POWER_m10dBm,26.501162353515614,8.22080245183023,28.579999999999984,8.886999999999999,0.12350436807111106,0.0383117162299126
PHY_POWER_m7dBm,27.942361769158147,8.666612508175042,30.045999999999992,9.309499999999998,0.13022084415314122,0.040389341677209575
PHY_POWER_m5dBm,29.030889460833524,9.001334307449978,31.510999999999996,9.776,0.13529375087681322,0.041949258323416304
PHY_POWER_m4dBm,30.19553490810706,9.37209674101865,32.97699999999999,10.220999999999998,0.14072139205245898,0.04367713649915721
PHY_POWER_m3dBm,31.389437401339432,9.734069666701721,34.07599999999999,10.576999999999998,0.14628538094465288,0.045364052599250776
PHY_POWER_m2dBm,32.51223891091792,10.083954149938458,35.41999999999999,10.970499999999998,0.15151801523668745,0.046994632474337196
PHY_POWER_m1dBm,33.66786962726846,10.449796889675117,36.76299999999999,11.407999999999998,0.15690364472125623,0.04869958321505767
PHY_POWER_0dBm,34.80444963108304,10.796091809805,37.862999999999985,11.759999999999998,0.16220049145050014,0.05031343451359151
PHY_POWER_0_7dBm,35.7645973158167,11.094244759806944,38.96199999999999,12.0895,0.16667510397791027,0.051702927970041446
PHY_POWER_1_3dBm,36.754493414478794,11.39206469865405,40.06099999999999,12.429000000000002,0.1712883541625801,0.053090869482026085
PHY_POWER_1_8dBm,37.73339622796069,11.712284175799908,41.03799999999998,12.744499999999995,0.1758503719250227,0.05458320040854917
PHY_POWER_2_3dBm,38.682123397849864,12.003384396436065,42.136999999999986,13.054600182149358,0.1802717609956614,0.0559398257638993
PHY_POWER_2_8dBm,39.476481353389964,12.25183242915152,42.99199999999999,13.345000000000002,0.18397373738494327,0.05709767751657771
PHY_POWER_3dBm,40.32395107018904,12.51554603800654,43.968999999999994,13.642999999999997,0.18792323252166465,0.058326672010438875
