,median__mW_mean,median__mA_mean,median__mW_max,median__mA_max,median__mWh,median__mAh
PHY_POWER_m17dBm,24.163442560697494,7.321345384759182,25.678202456778894,7.787591901728844,0.11260980420678193,0.034119942480752195
PHY_POWER_m12dBm,25.452505526961307,7.712099073220859,27.11500000000001,8.207292993630574,0.11861727304639547,0.03594098665689616
PHY_POWER_m10dBm,26.709793871892593,8.097675322236745,28.581000000000003,8.656999999999998,0.12447666141783845,0.03773790221639874
PHY_POWER_m7dBm,27.918823864412253,8.467475864541171,29.801999999999992,9.038,0.13011114956644418,0.03946129765394277
PHY_POWER_m5dBm,29.077497132259623,8.820875227742288,31.14500000000001,9.442999999999998,0.13551095836869453,0.04110825805691154
PHY_POWER_m4dBm,30.249385906815746,9.187383019875135,32.611000000000004,9.892999999999997,0.14097235589611212,0.04281630816643817
PHY_POWER_m3dBm,31.446328383764055,9.544146938540754,34.077,10.333366696997267,0.14655051213926124,0.0444789485343436
PHY_POWER_m2dBm,32.935806466035714,9.993573797555818,35.603500000000004,10.793999999999997,0.15349198311524387,0.046573429503759506
PHY_POWER_m1dBm,33.72044810099507,10.24616849116202,36.76400000000001,11.148,0.15714867816866224,0.04775060609683869
PHY_POWER_0dBm,34.7520273709076,10.558529368853169,37.985000000000014,11.558999999999997,0.16195618601100803,0.04920631329544258
PHY_POWER_0_7dBm,35.836020677644626,10.894602014182368,39.20700000000001,11.91,0.16700796096925286,0.050772525340547964
PHY_POWER_1_3dBm,36.832068439355055,11.189226858512175,40.30600000000001,12.247999999999998,0.17164987998162295,0.05214557663285005
PHY_POWER_1_8dBm,37.75204388186882,11.474825151317084,41.649,12.642999999999997,0.1759372762909977,0.05347656114607761
PHY_POWER_2_3dBm,38.478434286351856,11.701701887825957,42.626000000000005,12.950999999999997,0.17932250093442526,0.05453388337212885
PHY_POWER_2_8dBm,39.47789829002617,11.997330974446836,43.60300000000001,13.248999999999999,0.18398034078827769,0.05591161477271807
PHY_POWER_3dBm,40.23874069797537,12.224111825578198,44.336,13.479000000000003,0.18752612340497876,0.056968490140522146
