,median__mW_mean,median__mA_mean,median__mW_max,median__mA_max,median__mWh,median__mAh
PHY_POWER_m17dBm,23.45270283047428,7.1791130890081805,25.283,7.743000000000002,0.10929751699185511,0.033457091939643746
PHY_POWER_m12dBm,24.929103800527805,7.641556729934194,26.86999999999999,8.207000000000004,0.1161780442077433,0.03561223550954435
PHY_POWER_m10dBm,26.534401623361724,8.117617091253194,28.458,8.681000000000001,0.12365927429608062,0.03783083759590182
PHY_POWER_m7dBm,27.77389475306332,8.513484374243145,30.01650924130398,9.179000000000002,0.12943573095372501,0.03967571284980613
PHY_POWER_m5dBm,29.148589922102406,8.911473202067578,31.512,9.653000000000002,0.13584227478292646,0.04153047521924983
PHY_POWER_m4dBm,30.312721859603354,9.284792391808294,33.09899999999999,10.132000000000003,0.14126752282957977,0.04327026874236788
PHY_POWER_m3dBm,31.883672489787088,9.770553362331972,34.809,10.650000000000002,0.14858868339844883,0.04553407894426938
PHY_POWER_m2dBm,32.935296881101266,10.086544772385107,36.275000000000006,11.108947741364041,0.15348960827732283,0.04700670564999328
PHY_POWER_m1dBm,34.338874307745634,10.521888521260347,37.863,11.564000000000004,0.16003075318274973,0.049035554569195956
PHY_POWER_0dBm,35.26387043544611,10.8089104639126,39.328,12.067000000000002,0.1643415475809704,0.05037317377158941
PHY_POWER_0_7dBm,36.27511420294032,11.10835472293904,40.428,12.384000000000004,0.169054285113166,0.05176868516426901
PHY_POWER_1_3dBm,37.64646828880343,11.54555320324826,41.893,12.858,0.17544525836622377,0.053806177758441105
PHY_POWER_1_8dBm,38.54309705790081,11.815247318783094,43.114999999999995,13.205000000000002,0.17962385129149067,0.055063043433512454
PHY_POWER_2_3dBm,39.51997381635046,12.126035847693448,44.092,13.508000000000006,0.18417642695312664,0.056511422955693356
PHY_POWER_2_8dBm,40.27900487627108,12.353132921079599,45.19099999999999,13.835000000000004,0.18771376807618145,0.0575697720260176
PHY_POWER_3dBm,41.230502378415,12.648448903847278,46.168000000000006,14.138000000000002,0.19214806783088395,0.05894604425689139
