,median__mW_mean,median__mA_mean,median__mW_max,median__mA_max,median__mWh,median__mAh
PHY_POWER_m17dBm,23.974079470836166,7.257060576085637,25.649,7.757999999999999,0.11172730824538446,0.03382035355835366
PHY_POWER_m12dBm,25.552177459716795,7.735153422148935,26.99199999999999,8.1855,0.11908177791999999,0.03604842771014774
PHY_POWER_m10dBm,26.618734953964562,8.086681743192194,28.458,8.603000000000002,0.12405229610261487,0.037686668424664435
PHY_POWER_m7dBm,27.93934628307328,8.461906518600406,29.923000000000002,9.073868852459015,0.13020679096942156,0.03943534262065751
PHY_POWER_m5dBm,29.35784083219741,8.873816579556205,31.266999999999996,9.458000000000002,0.1368174547042766,0.04135498263877657
PHY_POWER_m4dBm,30.442864773831282,9.229616604294645,32.71774999999999,9.90585018726592,0.14187403276926627,0.043013130935399393
PHY_POWER_m3dBm,31.58925118496507,9.575558367432375,34.07599999999999,10.3445,0.14721658066900417,0.0446253364030612
PHY_POWER_m2dBm,32.90093413190756,9.974550941627182,35.542,10.784500000000001,0.15332946625910715,0.04648477656963407
PHY_POWER_m1dBm,33.97372142011507,10.351487147641985,36.88499999999999,11.187999999999999,0.15832901738586036,0.048241426610337076
PHY_POWER_0dBm,34.962319411580694,10.609851728099985,38.28999999999999,11.622,0.16293621795252283,0.049445492825085195
PHY_POWER_0_7dBm,36.17915137369124,10.987225686984466,39.57199999999999,12.0205,0.1686070659147541,0.051204182942024105
PHY_POWER_1_3dBm,37.25682080831742,11.319681955470593,40.794,12.403999999999996,0.17362936949289887,0.052753541449509035
PHY_POWER_1_8dBm,38.343404645325705,11.655563217537958,42.014999999999986,12.765999999999998,0.1786932171972313,0.05431886158396925
PHY_POWER_2_3dBm,39.35336679358612,11.952161861537524,43.11399999999999,13.088000000000001,0.1833999819508949,0.055701111449438095
PHY_POWER_2_8dBm,40.22227819559029,12.217846496443187,44.275,13.466500000000003,0.1874494025831968,0.056939291590464056
PHY_POWER_3dBm,41.179563160469904,12.508541441329918,45.55699999999999,13.831000000000003,0.19191067386912397,0.05829402822392871
