,median__mW_mean,median__mA_mean,median__mW_max,median__mA_max,median__mWh,median__mAh
PHY_POWER_m17dBm,24.44881136149569,7.428153956505341,26.137000000000008,7.972999999999999,0.11393971920974091,0.03461770650265131
PHY_POWER_m12dBm,25.616410378117394,7.813280917128819,27.48000000000001,8.387999999999998,0.11938112501619921,0.036412528226485635
PHY_POWER_m10dBm,26.884371114455465,8.213312649317182,29.190000000000005,8.925999999999997,0.12529025033649446,0.03827681122031295
PHY_POWER_m7dBm,28.42480211358962,8.673353827450315,30.703469517743404,9.361,0.13246917911581935,0.04042075850210018
PHY_POWER_m5dBm,29.59487409463618,9.05073236467819,32.12200000000001,9.793,0.1379221097718099,0.042179469955665766
PHY_POWER_m4dBm,30.79783205054987,9.411778632083752,33.401784765279004,10.200999999999997,0.14352830017883283,0.04386206751518157
PHY_POWER_m3dBm,32.02679355996389,9.799110005840776,34.442,10.532999999999998,0.14925567592858974,0.04566716254881999
PHY_POWER_m2dBm,32.64579735337306,9.98682203089103,35.9038937112489,10.965499999999999,0.15214044269160226,0.04654196399050486
PHY_POWER_m1dBm,33.84508519302248,10.34681917180753,37.30591854983716,11.42220746132848,0.15772952911714994,0.04821967226621001
PHY_POWER_0dBm,35.437959907994404,10.84718877157476,38.473000000000006,11.779,0.16515286332660062,0.050551563614856784
PHY_POWER_0_7dBm,35.73359436953436,10.940609246846934,39.939,12.227999999999998,0.16653061977612826,0.05098693458498565
PHY_POWER_1_3dBm,37.612640389401065,11.499163098912197,41.038000000000004,12.533499999999998,0.17528760892869605,0.05358998420268869
PHY_POWER_1_8dBm,37.61459812193365,11.520572621456175,42.25900000000001,12.929499999999997,0.17529673262357645,0.05368975980940459
PHY_POWER_2_3dBm,39.49923536145572,12.08384678699909,43.35800000000001,13.268999999999998,0.18407977874832793,0.05631480768233047
PHY_POWER_2_8dBm,40.49636551365545,12.390176018742665,44.335,13.584000000000003,0.18872674206598566,0.0577424053734627
PHY_POWER_3dBm,39.69035862223308,12.144766111659411,45.190000000000005,13.847999999999999,0.18497047770074077,0.056598712312441686
