,median__mW_mean,median__mA_mean,median__mW_max,median__mA_max,median__mWh,median__mAh
PHY_POWER_m17dBm,24.81166670757573,7.672894754631104,26.259999999999998,8.102500000000001,0.11563074768694634,0.035758281289920285
PHY_POWER_m12dBm,26.039765993253845,8.045466175745702,27.725,8.5375,0.12135410518285397,0.037494589958661
PHY_POWER_m10dBm,27.246136701124513,8.423911890379838,29.19100000000001,8.9965,0.12697620016674815,0.039258274819408565
PHY_POWER_m7dBm,28.635602374175672,8.858040412950135,30.657000000000004,9.4555,0.1334515795337939,0.04128146037355379
PHY_POWER_m5dBm,29.766379550621153,9.197502439460045,32.12199999999999,9.956617834394903,0.13872138312743168,0.04286346807981892
PHY_POWER_m4dBm,30.998225382775992,9.599153295011833,33.71,10.4035,0.144462200795421,0.04473529673542368
PHY_POWER_m3dBm,32.05359327647747,9.92449067783947,35.158225409836064,10.865000000000002,0.14938057165989174,0.04625147883113867
PHY_POWER_m2dBm,33.58854710461016,10.395849736136725,36.519,11.285,0.1565339749722831,0.048448171257419126
PHY_POWER_m1dBm,34.424230377674974,10.65725861338878,38.107000000000006,11.799246678476528,0.16042854130000406,0.04966642492352334
PHY_POWER_0dBm,35.63741105107188,11.045135786463668,39.20600000000001,12.140500000000003,0.16608237302350554,0.05147406356634189
PHY_POWER_0_7dBm,36.80238310555406,11.39153985157807,40.672000000000004,12.580000000000002,0.1715115362990642,0.053088423517370344
PHY_POWER_1_3dBm,37.771748149699505,11.708938529975018,41.832,12.941500000000001,0.17602910483475248,0.05456760856892037
PHY_POWER_1_8dBm,38.71445018590585,11.987159428477392,42.992,13.297999999999995,0.18042241474727294,0.05586421193277827
PHY_POWER_2_3dBm,39.53118377129671,12.237743784938182,44.092000000000006,13.654999999999998,0.18422866912964986,0.05703201967571262
PHY_POWER_2_8dBm,40.41894734749037,12.518666258619124,45.068999999999996,13.96,0.18836594726152028,0.05834121329243469
PHY_POWER_3dBm,41.395797365615934,12.823291739264041,45.9050587431694,14.218814663023682,0.19291839830421376,0.05976087092795792
