,median__mW_mean,median__mA_mean,median__mW_max,median__mA_max,median__mWh,median__mAh
PHY_POWER_m17dBm,24.128391792876137,7.381515250404767,25.892999999999994,7.919999999999998,0.11244645578936395,0.03440035437870413
PHY_POWER_m12dBm,24.621194417461872,7.529673493269589,26.625999999999998,8.119999999999997,0.11474308247770888,0.03509082183501623
PHY_POWER_m10dBm,25.764183968814574,7.878276040497857,28.153,8.608999999999998,0.12006979986348316,0.036715427455293694
PHY_POWER_m7dBm,27.168020912839417,8.301827413175463,29.556999999999995,9.0315,0.12661215420756225,0.03868931991821277
PHY_POWER_m5dBm,28.09579597049728,8.595443530964815,30.901000000000003,9.43982462356067,0.13093589935804514,0.04005767020411094
PHY_POWER_m4dBm,29.45254763245223,9.011778381942328,32.24399999999999,9.869,0.13725882038331658,0.04199793123832693
PHY_POWER_m3dBm,30.32762759785952,9.27219060030482,33.58799999999999,10.269999999999996,0.14133698860468064,0.04321154013735656
PHY_POWER_m2dBm,31.615722445302982,9.682232556271279,34.68699999999999,10.651,0.14733994568358233,0.04512247415522094
PHY_POWER_m1dBm,32.62945242998851,10.002815600142636,36.031,11.036999999999999,0.15206426982767834,0.04661649942548962
PHY_POWER_0dBm,33.601027885551886,10.30584125691119,37.26053675819308,11.417298937112488,0.15659213962720203,0.04802870134136404
PHY_POWER_0_7dBm,34.41197344003007,10.560309383909292,38.596,11.813999999999997,0.16037141983045763,0.04921460876685365
PHY_POWER_1_3dBm,35.646011810113514,10.942624342182654,39.816999999999986,12.194999999999997,0.16612245546578483,0.05099632560990453
PHY_POWER_1_8dBm,36.515647115107654,11.186805026355945,40.794000000000004,12.514922054915855,0.17017524973053832,0.05213429007696093
PHY_POWER_2_3dBm,37.39599662398278,11.46541060193098,42.01499999999999,12.869,0.1742779758043972,0.05343268616591279
PHY_POWER_2_8dBm,38.08936732249095,11.691145744276426,42.443,13.015,0.17750931746465898,0.05448468817755732
PHY_POWER_3dBm,38.92261694935243,11.953760939017908,43.603,13.357,0.1813925421790408,0.055708563690629515
