,median__mW_mean,median__mA_mean,median__mW_max,median__mA_max,median__mWh,median__mAh
PHY_POWER_m17dBm,24.188341945813754,7.3892313404336685,25.526999999999987,7.799500000000004,0.11272584375188267,0.03443631396456255
PHY_POWER_m12dBm,25.420230995739104,7.7854636052066635,27.114999999999995,8.305,0.11846686282928057,0.036282890156858594
PHY_POWER_m10dBm,26.84054848624162,8.21323536475345,28.58099999999999,8.764000000000003,0.12508602208670797,0.038276451048140946
PHY_POWER_m7dBm,28.115894263160236,8.606738963070544,30.534999999999997,9.343500000000002,0.13102956419061115,0.040110310733069594
PHY_POWER_m5dBm,29.2085693878363,8.943026338535038,31.755999999999986,9.736000000000004,0.13612179935297705,0.04167752349313651
PHY_POWER_m4dBm,30.315854058454047,9.281344023874318,33.221999999999994,10.161000000000001,0.14128211993421116,0.0432541981830135
PHY_POWER_m3dBm,31.4195151924559,9.614502674734627,34.565,10.567,0.14642555361086507,0.04480683002961127
PHY_POWER_m2dBm,32.63342056464241,9.989637688648042,35.90899999999999,10.982000000000003,0.15208276267551324,0.046555085906719154
PHY_POWER_m1dBm,33.79233810957307,10.353303393543879,37.374999999999986,11.427000000000003,0.15748370989148308,0.04824989092972741
PHY_POWER_0dBm,34.78852846811596,10.656431616189316,38.47399999999999,11.795500000000004,0.16212629345325852,0.049662570837232564
PHY_POWER_0_7dBm,36.0373889524529,11.03547190144677,39.81699999999999,12.179000000000002,0.1679464051475878,0.05142902659791755
PHY_POWER_1_3dBm,36.80945511986029,11.269779802563978,40.85549999999999,12.518500000000003,0.17154449427450053,0.05252098056112589
PHY_POWER_1_8dBm,37.70676667816729,11.55446660706594,41.89399999999999,12.829,0.17572626922811532,0.053847717230981224
PHY_POWER_2_3dBm,38.71495370978059,11.868722670245916,43.114999999999995,13.217500000000005,0.18042476133860838,0.055312256634114584
PHY_POWER_2_8dBm,39.62199477000612,12.151393373203872,43.97,13.513000000000005,0.18465187905757305,0.05662959758978055
PHY_POWER_3dBm,40.23039328913861,12.327993688456672,45.06899999999999,13.811000000000007,0.18748722166023024,0.05745261471052064
