,median__mW_mean,median__mA_mean,median__mW_max,median__mA_max,median__mWh,median__mAh
PHY_POWER_m17dBm,24.66762184195874,7.643155239251141,26.07699999999999,8.075999999999997,0.11495944995801657,0.03561968510290224
PHY_POWER_m12dBm,25.82128160491213,8.01262883391604,27.48100000000001,8.500999999999998,0.12033589413401041,0.037341556854010416
PHY_POWER_m10dBm,27.123655989427107,8.412167924870953,28.947000000000003,8.979999999999997,0.12640539867897563,0.0392035439732866
PHY_POWER_m7dBm,28.157172976768358,8.756473946043407,30.289999999999992,9.407439425253418,0.13122193693905715,0.04080812633087294
PHY_POWER_m5dBm,29.60274853653727,9.177365505340445,31.633999999999986,9.83,0.13795880733088045,0.04276962316501272
PHY_POWER_m4dBm,30.344231134027794,9.426632793146071,33.161,10.301499999999999,0.14141436669153035,0.04393129292313749
PHY_POWER_m3dBm,31.95471193098367,9.900116936752637,34.80999999999999,10.806999999999999,0.14891975118996947,0.04613788896476592
PHY_POWER_m2dBm,32.62580896345716,10.128494195834588,35.90899999999999,11.163,0.15204729004296025,0.04720220413285088
PHY_POWER_m1dBm,33.722388102880295,10.484142354960142,37.373999999999995,11.600499999999998,0.15715771923273691,0.04885964468442082
PHY_POWER_0dBm,34.734593623496664,10.793927000817838,38.35199999999999,11.926000000000002,0.16187493885934062,0.050303345772486956
PHY_POWER_0_7dBm,35.66278702457143,11.067468924455667,39.57299999999999,12.302,0.16620063363145338,0.05157814353302234
PHY_POWER_1_3dBm,36.52585304670476,11.348394225308652,40.672,12.628999999999998,0.17022281281911772,0.052887350325321096
PHY_POWER_1_8dBm,37.58879286419554,11.68040127112065,41.587999999999994,12.939499999999999,0.17517647140607423,0.05443461530340714
PHY_POWER_2_3dBm,38.4112562448858,11.975547433398695,42.62599999999999,13.235,0.1790094285699439,0.05581009611343765
PHY_POWER_2_8dBm,39.22748736061325,12.179070133837492,43.480999999999995,13.538000000000004,0.1828133412739662,0.05675858064292791
PHY_POWER_3dBm,39.936580636794,12.395951219719208,44.336,13.771999999999998,0.18611795545691956,0.05776931976074795
