,median__mW_mean,median__mA_mean,median__mW_max,median__mA_max,median__mWh,median__mAh
PHY_POWER_m17dBm,23.712701607014044,7.313168875681605,25.527000000000015,7.884999999999998,0.11050919911233936,0.03408183718660762
PHY_POWER_m12dBm,24.91215899696047,7.687977257835853,26.870000000000005,8.3125,0.11609907569954143,0.035828570849388834
PHY_POWER_m10dBm,26.33251508025559,8.125211914885579,28.580000000000013,8.835,0.12271841481241816,0.03786623203939138
PHY_POWER_m7dBm,27.570967509726714,8.507160981495046,29.985000000000007,9.248000000000001,0.1284900214554631,0.039646243703698444
PHY_POWER_m5dBm,28.927807640881234,8.929200293265092,31.634000000000015,9.761,0.13481335477708747,0.041613089452047725
PHY_POWER_m4dBm,30.19260990108081,9.313778837388112,32.97700000000002,10.195999999999998,0.14070776053171427,0.04340535536974701
PHY_POWER_m3dBm,31.39453325388887,9.714053336394045,34.565,10.665,0.146309129338799,0.04527076973894543
PHY_POWER_m2dBm,32.3304222624071,9.998052175452726,35.664,11.046,0.15067068824100346,0.04659430025745563
PHY_POWER_m1dBm,33.64920791573577,10.402384355233877,37.25200000000001,11.514999999999997,0.15681667484200246,0.048478624789660966
PHY_POWER_0dBm,34.863257515163454,10.78390049618887,38.47300000000001,11.885485828166518,0.16247455605431127,0.05025661887418552
PHY_POWER_0_7dBm,35.75467517638738,11.064880547428118,39.69500000000001,12.296500000000002,0.16662886345669145,0.051566080821777716
PHY_POWER_1_3dBm,36.7716625782497,11.368027013309314,40.79400000000001,12.634,0.17136836826511448,0.052978845748923684
PHY_POWER_1_8dBm,37.6400471518278,11.636148210128503,41.893,12.947346324180687,0.17541533369899995,0.05422838109148314
PHY_POWER_2_3dBm,38.62700248876392,11.951965843991328,42.870000000000005,13.272497267759558,0.18001487894070273,0.05570019794146244
PHY_POWER_2_8dBm,39.51339189973492,12.214158020395061,43.96900000000001,13.595999999999997,0.18414575299847308,0.056922102046194537
PHY_POWER_3dBm,40.23436295014779,12.453980914035778,44.820221434898144,13.865000000000002,0.1875057216213963,0.05803975773740436
