,median__mW_mean,median__mA_mean,median__mW_max,median__mA_max,median__mWh,median__mAh
PHY_POWER_m17dBm,24.722759554369215,7.552804856333297,26.503,8.09,0.11521641032214336,0.035198621800153526
PHY_POWER_m12dBm,26.042841124179397,7.953524807736554,27.968999999999994,8.556499999999998,0.12136843633167793,0.0370661121279874
PHY_POWER_m10dBm,26.82991209948942,8.200518505467357,29.019365367581933,8.886,0.12503645293170765,0.038217186188395286
PHY_POWER_m7dBm,28.272876648951367,8.639760116250677,30.961000000000006,9.457999999999998,0.13176115513355924,0.040264200460700755
PHY_POWER_m5dBm,29.397000376144486,8.990292065492149,32.0,9.776,0.13699995140629367,0.041897797746068874
PHY_POWER_m4dBm,30.48609434502336,9.316945922018506,33.465,10.225,0.14207549717300982,0.04342011505389545
PHY_POWER_m3dBm,31.41564644803856,9.60179852422657,34.687,10.586000000000002,0.14640752395510437,0.04474762439706399
PHY_POWER_m2dBm,32.64598455487652,9.996323778811623,35.92222984942427,10.982575663841274,0.1521413151138409,0.04658624534529412
PHY_POWER_m1dBm,33.776875695897445,10.344942698626092,37.007000000000005,11.3,0.15741164982089495,0.04821092726735357
PHY_POWER_0dBm,34.843396075341545,10.664242830506774,38.229,11.694822852081487,0.16238199503598816,0.04969897373440654
PHY_POWER_0_7dBm,35.66281294620198,10.918392933380245,39.328,12.047,0.16620075443500748,0.05088339906005388
PHY_POWER_1_3dBm,36.71133126722758,11.248524355231222,40.61000000000001,12.433,0.17108720397717525,0.05242192299693749
PHY_POWER_1_8dBm,37.64913986442108,11.52468561940994,41.77000000000001,12.787499999999998,0.17545770881100087,0.05370892776914843
PHY_POWER_2_3dBm,38.36806139711294,11.746300617916305,42.870000000000005,13.116999999999997,0.17880812598906268,0.05474172851880982
PHY_POWER_2_8dBm,39.42858620026247,12.078351242333543,43.72500000000001,13.370999999999999,0.18375052979345075,0.05628919658791616
PHY_POWER_3dBm,40.39811363314949,12.376704490265919,44.91862666076174,13.752753764393265,0.18826885511552605,0.05767962350037812
