,median__mW_mean,median__mA_mean,median__mW_max,median__mA_max,median__mWh,median__mAh
PHY_POWER_m17dBm,23.841132627340205,7.326496453473588,25.405,7.817,0.11110773104820393,0.03414394820087787
PHY_POWER_m12dBm,25.177039216682697,7.76119284390094,27.06095642795514,8.310500000000001,0.117333506994099,0.0361697802110501
PHY_POWER_m10dBm,26.60527137300882,8.187180292391375,28.458,8.742500000000001,0.12398955126766265,0.03815502561010924
PHY_POWER_m7dBm,27.84017138650428,8.573511021305757,30.045999999999992,9.233999999999998,0.12974460245233382,0.039955457300785355
PHY_POWER_m5dBm,28.948095607631306,8.900640903793889,31.512,9.690500000000002,0.13490790355496712,0.0414799930503848
PHY_POWER_m4dBm,30.019739566664448,9.245317998408005,32.855000000000004,10.118,0.13990212638157662,0.043086304735549655
PHY_POWER_m3dBm,31.280334496551326,9.647330184030999,34.199,10.538000000000004,0.14577692455580354,0.044959817311335505
PHY_POWER_m2dBm,32.21807776522235,9.927881631748143,35.42,10.900000000000002,0.15014712493664795,0.04626728182174196
PHY_POWER_m1dBm,33.60742293314094,10.355084765884495,36.519000000000005,11.261,0.15662194270907198,0.04825819272654267
PHY_POWER_0dBm,34.38968284673159,10.574549475292278,37.741,11.636106288751108,0.16026753813641964,0.04928097240268478
PHY_POWER_0_7dBm,35.27762543832865,10.868479305351805,38.962,11.996500000000001,0.16440565054053735,0.050650784693727
PHY_POWER_1_3dBm,36.436209711174506,11.24493150055229,40.06100000000001,12.356071744906995,0.16980504459602008,0.052405179080547204
PHY_POWER_1_8dBm,37.28251482409423,11.495293013220062,41.283,12.720443312666077,0.17374911228528636,0.053571948296134396
PHY_POWER_2_3dBm,38.130807443912076,11.763155830809035,42.38199999999999,13.058999999999997,0.17770244242803357,0.05482027950420629
PHY_POWER_2_8dBm,38.88090234072258,11.999126603727113,43.358999999999995,13.381499999999999,0.18119813801255785,0.055919983011687824
PHY_POWER_3dBm,39.63793325289379,12.23621421155769,44.336,13.68,0.18472615777149493,0.05702489134710363
