,median__mW_mean,median__mA_mean,median__mW_max,median__mA_max,median__mWh,median__mAh
PHY_POWER_m17dBm,24.65768261262933,7.634870375574831,26.74800000000002,8.266,0.11491312979209073,0.03558107483972779
PHY_POWER_m12dBm,26.006124767002312,8.069348418219846,27.96900000000001,8.675999999999998,0.12119732570526318,0.0376058892754813
PHY_POWER_m10dBm,27.359758285633824,8.478686361574315,29.679000000000016,9.174999999999997,0.1275057151294079,0.039513542356774
PHY_POWER_m7dBm,28.804724122427864,8.93829708285514,30.90100000000001,9.580000000000002,0.1342397440062174,0.04165548356423072
PHY_POWER_m5dBm,29.952826802794384,9.275006709979596,32.366000000000014,10.0415,0.13959029030029746,0.043224664159660295
PHY_POWER_m4dBm,31.096840173382976,9.644899026969652,33.71000000000001,10.425,0.14492177902953435,0.0449484872982388
PHY_POWER_m3dBm,32.35751109426009,10.066534944765127,35.298000000000016,10.931652866242036,0.15079693134744382,0.04691345309440906
PHY_POWER_m2dBm,33.6709202744114,10.44773248646776,36.64100000000002,11.349,0.15691786176738315,0.048689962398801856
PHY_POWER_m1dBm,34.47677956946171,10.70036955329056,37.863000000000014,11.724999999999998,0.16067343828367947,0.04986733646538312
PHY_POWER_0dBm,35.805624285588515,11.103988005032143,39.14500000000002,12.14,0.1668663035150456,0.051748334783842595
PHY_POWER_0_7dBm,36.65172200169229,11.362616910332326,40.30500000000001,12.487000000000002,0.17080940466509553,0.05295363284163836
PHY_POWER_1_3dBm,37.762365724435064,11.714524406836112,41.28200000000001,12.823999999999998,0.1759853795638454,0.05459364064187815
PHY_POWER_1_8dBm,38.81368340452991,12.04339884417869,42.259000000000015,13.104999999999997,0.18088487506483714,0.05612630660637116
PHY_POWER_2_3dBm,39.53850630129622,12.286940608901839,42.992000000000004,13.358999999999998,0.1842627945928355,0.05726129349297713
PHY_POWER_2_8dBm,40.461936052666346,12.555440706847143,44.21400000000001,13.733000000000004,0.18856628914826962,0.05851259464276866
PHY_POWER_3dBm,41.14348296658185,12.769136640482389,45.069,13.991999999999997,0.1917425279785179,0.05950848987524649
