,median__mW_mean,median__mA_mean,median__mW_max,median__mA_max,median__mWh,median__mAh
PHY_POWER_m17dBm,24.8153053280267,7.618085532047388,26.62599999999999,8.168000000000003,0.115647704887293,0.03550285179934277
PHY_POWER_m12dBm,26.165916465416355,8.034600636886275,28.214,8.671500000000002,0.12194200899395742,0.0374439528774385
PHY_POWER_m10dBm,27.757969368793724,8.527634556861441,29.923000000000002,9.197000000000003,0.12936151328378775,0.03974165748042463
PHY_POWER_m7dBm,29.12817992105839,8.940679207771447,31.571999999999996,9.674640710382516,0.13574715728401654,0.04166658507096957
PHY_POWER_m5dBm,30.590374930737873,9.388532859260268,33.22099999999999,10.178500000000001,0.14256147992610396,0.04375373436191864
PHY_POWER_m4dBm,31.744180522750312,9.741245476462057,34.565,10.615193091231177,0.1479386037147708,0.04539749429656301
PHY_POWER_m3dBm,33.274814651683805,10.225510349679036,36.152,11.100000000000001,0.15507187576979553,0.047654332179666865
PHY_POWER_m2dBm,34.50506488050917,10.590734042889032,37.617999999999995,11.530000000000001,0.16080525738731016,0.04935639795447293
PHY_POWER_m1dBm,35.549798989335656,10.914918253583979,39.084,11.974000000000004,0.1656740712224072,0.05086720587853366
PHY_POWER_0dBm,36.826801047938645,11.297628024933447,40.30500000000001,12.379999999999999,0.17162533215841472,0.052650762683878284
PHY_POWER_0_7dBm,37.90310307425966,11.642466335275786,41.52699999999999,12.753499999999999,0.17664126315197734,0.05425782568879175
PHY_POWER_1_3dBm,38.986205067007276,11.974847402754515,42.68699999999999,13.11,0.18168888428596547,0.055806833734180966
PHY_POWER_1_8dBm,39.87356042351465,12.253008884327414,43.846999999999994,13.464000000000002,0.18582425997621022,0.057103160195077794
PHY_POWER_2_3dBm,40.566590251263726,12.479924277644333,44.824,13.78353734061931,0.18905401306359604,0.058160662574911925
PHY_POWER_2_8dBm,41.52973489758763,12.770818258163837,45.80099999999999,14.099000000000007,0.19354259244432376,0.059516326781655124
PHY_POWER_3dBm,42.35331360544453,13.003958876457906,46.65599999999999,14.363000000000003,0.19738074740952266,0.060602840812625444
