,median__mW_mean,median__mA_mean,median__mW_max,median__mA_max,median__mWh,median__mAh
PHY_POWER_m17dBm,23.0075817328559,7.080416427862448,24.121999999999993,7.420999999999999,0.10722310232493826,0.03299713216116575
PHY_POWER_m12dBm,23.732092565224146,7.311516523805752,25.159999999999997,7.757999999999999,0.11059956752743322,0.0340741366687384
PHY_POWER_m10dBm,25.082626625158312,7.735527886284721,26.62599999999999,8.2105,0.11689351242712001,0.03605017283950617
PHY_POWER_m7dBm,26.23209034781812,8.086948049409791,28.214,8.679,0.12225040163801658,0.03768790950159076
PHY_POWER_m5dBm,27.378827030184183,8.450808387857196,29.556999999999988,9.114,0.12759458192001072,0.03938362158269221
PHY_POWER_m4dBm,28.18686152065606,8.699382524104212,31.022999999999996,9.550999999999998,0.1313602955817042,0.04054206102042266
PHY_POWER_m3dBm,29.784538910495243,9.188824995490396,32.366,9.985930783242258,0.13880601187827316,0.042823028259872616
PHY_POWER_m2dBm,30.782095703124995,9.507546189144067,33.740476085031,10.411000000000001,0.14345496348444442,0.04430837667923524
PHY_POWER_m1dBm,31.73595954568098,9.796987411191715,35.053,10.836000000000002,0.14790029118476436,0.045657270540790065
PHY_POWER_0dBm,32.915765142665485,10.157274640092606,36.27499999999999,11.198,0.1533985837788249,0.047336330724487743
PHY_POWER_0_7dBm,33.930626928110584,10.46917560248036,37.373999999999995,11.530000000000001,0.1581281824967577,0.04878989456242865
PHY_POWER_1_3dBm,34.79310960167366,10.758516648991094,38.473,11.866999999999997,0.16214764308304253,0.05013832157214438
PHY_POWER_1_8dBm,35.72230592793548,11.021988026891798,39.328,12.149999999999995,0.16647801182529276,0.05136618718793819
PHY_POWER_2_3dBm,36.45359535090938,11.248597050563543,40.30500000000001,12.447999999999997,0.16988606754966734,0.05242226178174097
PHY_POWER_2_8dBm,37.27974858455549,11.49331130638294,41.282,12.732000000000003,0.1737362206746616,0.05356271287289688
PHY_POWER_3dBm,38.03246618009227,11.73592904760276,42.259,13.053999999999998,0.17724413892113972,0.054693393497862716
