,median__mW_mean,median__mA_mean,median__mW_max,median__mA_max,median__mWh,median__mAh
PHY_POWER_m17dBm,25.02452893203881,7.71471290608455,26.564999999999998,8.175499999999998,0.11662275755307344,0.03595316800093562
PHY_POWER_m12dBm,26.067816735680147,8.029880947125026,27.847999999999992,8.568999999999999,0.12148483111747799,0.03742195752894477
PHY_POWER_m10dBm,27.351325122855513,8.441189787286664,29.39511111111111,9.058,0.12746641374232598,0.039338795655084004
PHY_POWER_m7dBm,28.577323585706893,8.818720359923773,30.779000000000003,9.497,0.13317998069424972,0.0410982156450108
PHY_POWER_m5dBm,29.89736311311949,9.227396524380328,32.245,9.942,0.1393318107720106,0.043002784613105006
PHY_POWER_m4dBm,30.828885016547304,9.523241962745848,33.71,10.425999999999998,0.1436730174893827,0.04438152428590307
PHY_POWER_m3dBm,32.20419474962287,9.934940188071863,35.175999999999995,10.869999999999997,0.15008242539458025,0.046300177078433966
PHY_POWER_m2dBm,33.14879097394377,10.243310883593136,36.519,11.270999999999997,0.15448456286352916,0.04773728868033136
PHY_POWER_m1dBm,34.53705808308739,10.663844455283124,37.67999999999999,11.644499999999999,0.1609543565179175,0.049697117171302034
PHY_POWER_0dBm,35.528117217017446,10.986488161290094,38.919856510186,12.0105,0.16557302683978348,0.05120074582316854
PHY_POWER_0_7dBm,36.610118319294855,11.305631691972378,40.061,12.384999999999998,0.17061551745232412,0.052688062475740566
PHY_POWER_1_3dBm,37.59156976046228,11.622437176163789,41.160999999999994,12.712,0.17518941268065108,0.054164483041924984
PHY_POWER_1_8dBm,38.14608213036853,11.787113674707811,42.382,13.083000000000002,0.17777362762637022,0.05493193114920185
PHY_POWER_2_3dBm,39.19686686724113,12.110875048082935,43.237,13.364500000000003,0.1826706394319299,0.05644076850852716
PHY_POWER_2_8dBm,39.74560821473736,12.292504121570714,44.09199999999999,13.630499999999994,0.18522795946389528,0.05728722134124503
PHY_POWER_3dBm,40.61969433966772,12.565133868478481,45.190999999999995,13.943000000000001,0.18930149605293964,0.0585577680501053
