,median__mW_mean,median__mA_mean,median__mW_max,median__mA_max,median__mWh,median__mAh
PHY_POWER_m17dBm,23.70796234514065,7.285333059128682,25.405,7.811999999999998,0.11048711255119201,0.033952112879150745
PHY_POWER_m12dBm,24.450906901679183,7.507572441238134,26.443000000000005,8.098500000000001,0.11394948513482289,0.034987823467305404
PHY_POWER_m10dBm,25.634094511023434,7.8653762033334,27.848,8.535,0.11946353904884847,0.036655309856828994
PHY_POWER_m7dBm,26.92664173243929,8.27443284587478,29.436000000000007,9.024000000000001,0.1254872456943745,0.03856165198131552
PHY_POWER_m5dBm,28.27913649807275,8.687160822582854,30.900999999999996,9.483,0.1317903281449028,0.04048510376311394
PHY_POWER_m4dBm,29.42834213306865,9.06744718154199,32.245000000000005,9.905500000000002,0.1371460145801093,0.04225736664814477
PHY_POWER_m3dBm,30.866659795486648,9.483998849226042,33.71000000000001,10.353000000000002,0.14384906071872092,0.04419863812144909
PHY_POWER_m2dBm,32.14383020207181,9.878695799253357,35.115,10.802000000000003,0.14980110621318954,0.046038059228435055
PHY_POWER_m1dBm,32.983018634605244,10.145328361920816,36.275000000000006,11.157051001821495,0.1537120077679992,0.04728065703301992
PHY_POWER_0dBm,34.327564746516224,10.554227992746025,37.619,11.584,0.1599780468073022,0.04918626742987402
PHY_POWER_0_7dBm,35.377782549693066,10.888327531255584,38.901,11.96,0.16487241651034204,0.05074328413072825
PHY_POWER_1_3dBm,35.99095117226376,11.056987286011491,40.062,12.336000000000002,0.16772998940625622,0.051529295557407935
PHY_POWER_1_8dBm,37.66988692842634,11.578009702922218,41.283,12.698000000000004,0.17555439713716256,0.05395743601000608
PHY_POWER_2_3dBm,38.51138271466587,11.853186434775674,42.260000000000005,13.005999999999997,0.17947605173961548,0.05523985252902817
PHY_POWER_2_8dBm,39.33372125494058,12.113388264206659,43.236999999999995,13.294,0.1833084271049803,0.05645248094457227
PHY_POWER_3dBm,40.029913385117624,12.317274179371761,44.214,13.611,0.186552917589836,0.057402658177372994
