,median__mW_mean,median__mA_mean,median__mW_max,median__mA_max,median__mWh,median__mAh
PHY_POWER_m17dBm,23.951643191192822,7.364837428193155,25.28200000000001,7.777000000000001,0.1116227476037698,0.034322630093800294
PHY_POWER_m12dBm,25.534220515850468,7.851673355919637,27.236000000000004,8.378,0.1189980924961263,0.0365914499593635
PHY_POWER_m10dBm,26.974469217197367,8.292851588927444,29.067999999999998,8.945,0.12571013792840863,0.03864748954538304
PHY_POWER_m7dBm,27.862175665729417,8.579448671109493,30.656000000000006,9.424000000000003,0.1298471498260795,0.03998312875447692
PHY_POWER_m5dBm,29.503585921157256,9.085604161886137,32.244,9.917727024567789,0.13749667604828175,0.042341984309572964
PHY_POWER_m4dBm,30.955114489660836,9.521213158401759,33.83200000000001,10.379,0.14426128947160266,0.04437206937237459
PHY_POWER_m3dBm,32.07870512670854,9.874478489026863,35.175,10.8335,0.1494976013641935,0.04601840513826592
PHY_POWER_m2dBm,33.4546839179945,10.283040800944374,36.763000000000005,11.290000000000003,0.15591012730664447,0.04792244351507133
PHY_POWER_m1dBm,34.58690848128609,10.640749642971308,38.10866985428052,11.757293715846995,0.1611866762118802,0.04958948754501459
PHY_POWER_0dBm,35.72807554159911,11.006837752934581,39.353614298724956,12.127500000000001,0.1665049001738126,0.0512955817938717
PHY_POWER_0_7dBm,36.89871292214272,11.360669320821973,40.67100000000001,12.536000000000001,0.17196046578243876,0.05294455641666765
PHY_POWER_1_3dBm,38.01945691332675,11.703184739316992,41.893,12.911999999999999,0.17718351134377114,0.05454079396095135
PHY_POWER_1_8dBm,38.6800314527972,11.927134896850323,42.992000000000004,13.234000000000002,0.18026201182510346,0.05558447734044322
PHY_POWER_2_3dBm,39.60237045674069,12.185949811940635,43.968999999999994,13.557000000000002,0.1845604231290992,0.056790642266690936
PHY_POWER_2_8dBm,40.4447087014579,12.446646878350549,44.82400000000001,13.826,0.18848600387262188,0.05800557865383691
PHY_POWER_3dBm,41.22328545004254,12.691545644223233,45.679,14.085,0.19211443450695026,0.059146889624164534
