,median__mW_mean,median__mA_mean,median__mW_max,median__mA_max,median__mWh,median__mAh
PHY_POWER_m17dBm,23.94091635367868,7.400634252463178,25.526999999999994,7.870000000000001,0.11157275691766655,0.03448945538627035
PHY_POWER_m12dBm,25.483343198030155,7.888473187572616,27.235999999999997,8.412500000000001,0.11876098700985632,0.03676294960503175
PHY_POWER_m10dBm,26.657941990776862,8.237677406040294,28.580000000000005,8.828000000000003,0.12423501413742596,0.03839035921651603
PHY_POWER_m7dBm,27.868089283894513,8.613094845297558,30.046,9.277000000000001,0.12987470928421765,0.040139931291123254
PHY_POWER_m5dBm,28.609122542376948,8.842001742723252,31.124080982711558,9.619000000000003,0.1333281745733131,0.04120671475279011
PHY_POWER_m4dBm,30.349328436153144,9.38089864993043,32.855,10.169,0.14143812184118987,0.04371815636777533
PHY_POWER_m3dBm,31.445127022942994,9.675775016238594,34.076,10.531592896174864,0.1465449133920421,0.045092379837455114
PHY_POWER_m2dBm,32.62639032654723,10.083544617976067,35.541999999999994,10.973348538529674,0.15204999939133151,0.04699272391706165
PHY_POWER_m1dBm,33.77887885044007,10.425444392192126,36.519,11.305000000000003,0.15742098519768466,0.04858609235105445
PHY_POWER_0dBm,34.85919070392664,10.770374127534364,37.98499999999999,11.730000000000002,0.16245560334026926,0.05019358142734877
PHY_POWER_0_7dBm,35.614483451335126,11.005863456285713,38.961999999999996,12.059500000000002,0.16597552266429857,0.05129104124239221
PHY_POWER_1_3dBm,36.70600975279596,11.330333019752953,40.061,12.393999999999998,0.17106240392243455,0.052803179006757656
PHY_POWER_1_8dBm,37.610672127998114,11.640554024692282,41.282000000000004,12.767984076433123,0.17527843616572336,0.054248913675536595
PHY_POWER_2_3dBm,38.600511288638664,11.953028803812431,42.25899999999999,13.078000000000003,0.17989142099998034,0.055705151693272996
PHY_POWER_2_8dBm,39.37735810649156,12.179260106710355,43.175,13.359500000000004,0.18351178957276665,0.05675946598068408
PHY_POWER_3dBm,40.33857273035229,12.481879734329947,44.275,13.709000000000003,0.18799137439689725,0.05816977566357671
