,median__mW_mean,median__mA_mean,median__mW_max,median__mA_max,median__mWh,median__mAh
PHY_POWER_m17dBm,24.048347499993326,7.3906587509244925,25.770999999999994,7.924000000000003,0.11207342234734669,0.03444296617959734
PHY_POWER_m12dBm,25.609260080195085,7.873394398284525,27.542,8.435,0.11934780221266952,0.03669267735366931
PHY_POWER_m10dBm,26.679318959007915,8.191813936686495,28.824000000000005,8.847000000000001,0.12433463803004749,0.038176619957666566
PHY_POWER_m7dBm,27.994243338973135,8.596549519236543,30.29,9.302000000000003,0.13046262979292042,0.040062824483035456
PHY_POWER_m5dBm,29.180818152752884,8.957733311290761,31.51099999999999,9.696412754650135,0.1359924692237378,0.041746062953866764
PHY_POWER_m4dBm,30.39472955743943,9.33763708792387,33.221,10.206,0.1416497064018738,0.04351654287603048
PHY_POWER_m3dBm,30.615049756359145,9.410450567470178,33.71,10.330500000000002,0.14267647294810687,0.04385587828549159
PHY_POWER_m2dBm,31.864964730707914,9.790071880546687,35.053000000000004,10.777000000000001,0.1485014989220746,0.04562504183207165
PHY_POWER_m1dBm,33.02798403141091,10.155167305039981,36.273999999999994,11.153000000000002,0.15392156170542548,0.04732650983133156
PHY_POWER_0dBm,34.12438983805279,10.483918876267612,37.496,11.539000000000001,0.15903118310589354,0.048858603198227504
PHY_POWER_0_7dBm,34.94800225166719,10.751525779764776,38.83899999999999,11.930000000000001,0.16286949515130744,0.05010574176018946
PHY_POWER_1_3dBm,36.248424178137675,11.144625129206398,39.939,12.297,0.1689299005822884,0.051937717508812126
PHY_POWER_1_8dBm,37.058175577697256,11.402517154241636,41.40399999999999,12.725999999999999,0.17270361562026434,0.05313958145567146
PHY_POWER_2_3dBm,38.159485618574095,11.733934706741557,42.38099999999999,13.049,0.17783609240880865,0.05468409919580548
PHY_POWER_2_8dBm,39.08720281196265,12.029352328196305,43.603,13.383500000000005,0.1821595678922513,0.05606084509729231
PHY_POWER_3dBm,39.94360977862132,12.290856783249403,44.45799999999999,13.649999999999999,0.1861507136321228,0.05727954418823345
