,median__mW_mean,median__mA_mean,median__mW_max,median__mA_max,median__mWh,median__mAh
PHY_POWER_m17dBm,24.967526936737784,7.632773787747036,26.30865605095542,8.047,0.11635710900096338,0.03557130403226949
PHY_POWER_m12dBm,26.16036166683942,8.021662494800825,28.04352862761477,8.585006375227685,0.1219161217563014,0.037383656765103426
PHY_POWER_m10dBm,27.406158367570043,8.401483063716038,29.84288972542073,9.126,0.12772195518414722,0.03915374891119604
PHY_POWER_m7dBm,29.014567985646007,8.874763755075268,31.510999999999996,9.65051771479185,0.13521768728940775,0.04135939679663024
PHY_POWER_m5dBm,30.345952831052905,9.299481065676986,32.85499999999999,10.071499999999999,0.14142239038121837,0.043338722924103595
PHY_POWER_m4dBm,31.800132514995305,9.747359550719047,34.565,10.5895,0.1481993588979721,0.04542598794779901
PHY_POWER_m3dBm,32.87904140648921,10.068817527844763,36.153000000000006,11.076,0.15322743876378145,0.046924090702566
PHY_POWER_m2dBm,34.54506597878155,10.569347525841549,37.678999999999995,11.535,0.16099167601674153,0.04925672956114145
PHY_POWER_m1dBm,35.45838506001847,10.85191406580335,39.023,11.94168670309654,0.16524805143419521,0.05057358508206139
PHY_POWER_0dBm,36.5161467585138,11.192730928903936,40.54900000000001,12.421499999999998,0.1701775782375794,0.05216190678447277
PHY_POWER_0_7dBm,37.64411758489379,11.520641867466544,41.771,12.804999999999996,0.17543430329198934,0.05369008251920267
PHY_POWER_1_3dBm,39.02208287082533,11.952885028388497,42.870000000000005,13.142,0.1818560869704824,0.05570448165123332
PHY_POWER_1_8dBm,39.974848972294524,12.252552298321742,43.968999999999994,13.445000000000004,0.18629629882654536,0.057101032350066756
PHY_POWER_2_3dBm,40.74681724297116,12.489280172070973,45.191,13.825999999999997,0.18989393172162544,0.0582042642031533
PHY_POWER_2_8dBm,41.704903034506145,12.772069909356961,46.107000000000006,14.123999999999999,0.19435893513026806,0.05952215989899505
PHY_POWER_3dBm,42.5506014599859,13.037995755014194,47.022999999999996,14.403000000000002,0.19830017545113854,0.060761464163598955
