,median__mW_mean,median__mA_mean,median__mW_max,median__mA_max,median__mWh,median__mAh
PHY_POWER_m17dBm,24.987995943675962,7.698407102113492,26.99300000000001,8.3125,0.11645250148727096,0.03587717744669225
PHY_POWER_m12dBm,26.319552841191786,8.102309191626194,28.422046501328612,8.737499999999999,0.12265800640002451,0.037759497612971676
PHY_POWER_m10dBm,27.510008118370052,8.461118021050815,29.680000000000007,9.140999999999998,0.12820593010101333,0.03943166795573946
PHY_POWER_m7dBm,28.71980998101585,8.852390253450384,31.39,9.663,0.13384401542512744,0.041255128721786626
PHY_POWER_m5dBm,29.800263825439167,9.16973949011441,32.585684210526324,10.025000000000002,0.13887929529343868,0.04273408335816092
PHY_POWER_m4dBm,31.192774430882125,9.59922749133932,34.19900000000001,10.508,0.14536886507394067,0.04473564251537164
PHY_POWER_m3dBm,31.97639235664611,9.84514257596255,35.176,10.836000000000002,0.14902078929672244,0.04588168987436669
PHY_POWER_m2dBm,33.11359074138773,10.19246037781814,36.519999999999996,11.2465,0.1543205178899617,0.04750030814724904
PHY_POWER_m1dBm,34.081303117633695,10.500824636630355,37.741,11.61,0.15883038443500386,0.04893738975190805
PHY_POWER_0dBm,35.22851732977142,10.885635540322776,39.084,12.043,0.16417679016703288,0.05073073854368664
PHY_POWER_0_7dBm,36.18213844070321,11.198112911882072,40.062,12.3625,0.16862098665599473,0.05218698864306514
PHY_POWER_1_3dBm,37.208174163953515,11.479623069308975,41.405,12.746000000000002,0.17340265969840765,0.0534989210645499
PHY_POWER_1_8dBm,38.00768421826562,11.726427045418376,42.260000000000005,13.039000000000001,0.1771286466082315,0.05464911095811831
PHY_POWER_2_3dBm,39.00718106276827,12.017009867023948,43.54200000000001,13.419999999999995,0.18178663951143686,0.05600332505922002
PHY_POWER_2_8dBm,39.78110912583169,12.264698061406666,44.275,13.667000000000002,0.1853934057010137,0.05715763570861136
PHY_POWER_3dBm,40.18309154697126,12.387816791992616,45.55800000000001,14.079999999999998,0.18726677956425306,0.0577314105799131
