,median__mW_mean,median__mA_mean,median__mW_max,median__mA_max,median__mWh,median__mAh
PHY_POWER_m17dBm,25.108741296625922,7.6580370938104805,26.68699999999999,8.14,0.11701521561711475,0.035689039571908526
PHY_POWER_m12dBm,26.401360832167047,8.03968065605789,28.458,8.667000000000002,0.12303925927089064,0.03746762748269581
PHY_POWER_m10dBm,27.89932564031899,8.483865440215787,29.984,9.129,0.1300202812561028,0.03953767861262093
PHY_POWER_m7dBm,29.120241112455105,8.876272967101663,31.449999999999996,9.562993624772316,0.13571015975437212,0.04136643023445152
PHY_POWER_m5dBm,30.354405219962253,9.240113685149314,32.97699999999999,10.055000000000003,0.14146178136856508,0.04306205087786279
PHY_POWER_m4dBm,31.50631708698932,9.59664315084993,34.40653460837886,10.48,0.14683007975914183,0.044723598615758295
PHY_POWER_m3dBm,32.84613552856637,10.001824719405665,35.664,10.876000000000001,0.15307408625778673,0.04661188158655784
PHY_POWER_m2dBm,33.86508591728453,10.324651247449742,37.12899999999999,11.32,0.15782273924801132,0.048116362250870494
PHY_POWER_m1dBm,35.03634954033523,10.676449736381489,38.472999999999985,11.747500000000002,0.16328122335825135,0.049755862039004256
PHY_POWER_0dBm,35.96325699395509,10.965705896235686,39.816,12.1555,0.16760092518085978,0.05110389344822769
PHY_POWER_0_7dBm,37.345154404731886,11.38756135762508,41.16,12.561000000000003,0.1740410338893162,0.05306988239170256
PHY_POWER_1_3dBm,38.34126490840181,11.69581289964421,42.136999999999986,12.853999999999996,0.1786832453004104,0.05450643869803256
PHY_POWER_1_8dBm,39.272051447817674,11.971889609704336,43.480999999999995,13.267,0.1830210249730972,0.05579304941949037
PHY_POWER_2_3dBm,40.17655911280764,12.258185666379081,44.212999999999994,13.514,0.18723633621453944,0.05712728574804049
PHY_POWER_2_8dBm,40.89231541258209,12.497651682702571,45.31299999999999,13.806999999999999,0.1905720023380608,0.058243278270406804
PHY_POWER_3dBm,41.69848020932102,12.729311197645444,46.28999999999999,14.143999999999995,0.19432900259541774,0.05932288985947675
