,median__mW_mean,median__mA_mean,median__mW_max,median__mA_max,median__mWh,median__mAh
PHY_POWER_m17dBm,25.499166163353408,7.612872872155615,30.045500000000004,8.964815118397084,0.11883472737290872,0.035478559043526425
PHY_POWER_m12dBm,26.654894629810265,7.956221255525375,30.412000000000006,9.104,0.12422081240599078,0.03707867848548345
PHY_POWER_m10dBm,28.112601236497852,8.37027179910314,32.61,9.785999999999998,0.1310142175740532,0.03900829387562833
PHY_POWER_m7dBm,29.56135198429852,8.821579047531378,33.71000000000001,10.049,0.13776588541461246,0.041111538094863384
PHY_POWER_m5dBm,30.9965681688208,9.245940305949556,35.542,10.625999999999998,0.14445447761861974,0.04308920489889495
PHY_POWER_m4dBm,32.370940531264665,9.660217141517956,36.702000000000005,10.977499999999997,0.15085951706005057,0.04501987488615258
PHY_POWER_m3dBm,33.5630127362988,10.012026213738784,38.045500000000004,11.375499999999997,0.15641497619101002,0.04665942399598826
PHY_POWER_m2dBm,34.990361238488305,10.451805606456285,40.060500000000005,11.979499999999994,0.1630669023378183,0.0487089445137578
PHY_POWER_m1dBm,36.13128014258436,10.786028342374241,41.64800000000001,12.479999999999997,0.16838396980795792,0.0502665353561485
PHY_POWER_0dBm,37.44582123903369,11.18332778074615,43.74466196542312,13.068770491803278,0.17451017534018218,0.052118084937883
PHY_POWER_0_7dBm,38.55097645399306,11.528087064234528,44.763000000000005,13.370868516833486,0.17966057193876545,0.053724779650963485
PHY_POWER_1_3dBm,39.429230920196346,11.767579580838559,45.313,13.561999999999994,0.1837535344061147,0.054840895673588325
PHY_POWER_1_8dBm,40.72282070757177,12.151382127658152,46.168000000000006,13.813499999999994,0.1897820997611679,0.056629545181739
PHY_POWER_2_3dBm,41.64489465538136,12.430062896623559,47.14500000000001,14.096999999999994,0.1940792758140496,0.05792829169728864
PHY_POWER_2_8dBm,42.53204966123545,12.711172432258193,48.24400000000001,14.413854280510018,0.19821371780257607,0.0592383570859003
PHY_POWER_3dBm,43.45446346143547,12.979255882834146,49.71000000000001,14.859499999999993,0.20251247768239183,0.06048771651821643
