,median__mW_mean,median__mA_mean,median__mW_max,median__mA_max,median__mWh,median__mAh
PHY_POWER_m17dBm,24.010931766587714,7.396134560360269,25.770999999999994,7.9194999999999975,0.11189905239147324,0.0344684853011748
PHY_POWER_m12dBm,25.111764121689646,7.736322933179663,26.871000000000002,8.261,0.11702930300295486,0.03605387802658577
PHY_POWER_m10dBm,26.614820144180825,8.196454726834965,28.51899999999999,8.786499999999997,0.1240340517666869,0.038198247607314224
PHY_POWER_m7dBm,28.04027146015555,8.63211490386205,30.129206377325062,9.281479185119572,0.13067713638490697,0.0402285711885869
PHY_POWER_m5dBm,28.949927850043828,8.911191261005673,31.511999999999993,9.714499999999997,0.13491644242350026,0.04152916127866793
PHY_POWER_m4dBm,30.327566443660384,9.349803829872258,32.855,10.139999999999999,0.14133670360545614,0.043573244003165035
PHY_POWER_m3dBm,31.368836235644736,9.666180815067584,34.19899999999999,10.517999999999997,0.14618937255389963,0.04504766761929026
PHY_POWER_m2dBm,32.66722816887611,10.054899391897383,35.663999999999994,10.972999999999999,0.15224031753069972,0.04685922748781418
PHY_POWER_m1dBm,33.86088561150895,10.438056275802486,37.008,11.395499999999998,0.15780316440432715,0.04864486798869275
PHY_POWER_0dBm,35.03897405844801,10.80235368498051,38.22899999999999,11.783999999999999,0.16329345449916083,0.05034261696703166
PHY_POWER_0_7dBm,36.103280956625724,11.11568898657396,39.573,12.1845,0.16825348414388785,0.051802865310159006
PHY_POWER_1_3dBm,37.09113182638513,11.435379749301564,40.79399999999999,12.57,0.17285720287103828,0.05329273224890506
PHY_POWER_1_8dBm,38.06612532244778,11.727890332669446,42.016,12.926999999999996,0.17740100189382668,0.054655930370974215
PHY_POWER_2_3dBm,39.16988874992366,12.067442344922735,42.993,13.248999999999999,0.18254491229262199,0.05623835744119868
PHY_POWER_2_8dBm,39.981966434448346,12.345556347977716,44.214000000000006,13.598499999999998,0.18632946860430272,0.0575344626361648
PHY_POWER_3dBm,40.63941890168506,12.536509550082776,45.251999999999995,13.953,0.18939341917445918,0.058424369057722664
