,median__mW_mean,median__mA_mean,median__mW_max,median__mA_max,median__mWh,median__mAh
PHY_POWER_m17dBm,24.489378621673914,7.4588511543721125,26.25999999999999,7.9830000000000005,0.11412877634489044,0.03476076581354175
PHY_POWER_m12dBm,25.763594984218436,7.851888923530142,28.148396811337463,8.561500000000004,0.12006705499631923,0.03659245457724241
PHY_POWER_m10dBm,27.103986632403426,8.261573006540251,29.312999999999988,8.916,0.1263137328313736,0.03850172078624867
PHY_POWER_m7dBm,28.473013957404483,8.666109333535072,30.900999999999996,9.429000000000006,0.13269386259288607,0.04038699671342609
PHY_POWER_m5dBm,29.93370456805981,9.09913705430821,32.672000000000004,9.951500000000003,0.13950117422736838,0.042405052159370155
PHY_POWER_m4dBm,31.190667264115604,9.518746682368942,33.83200000000001,10.333000000000002,0.14535904496505458,0.044360574760940866
PHY_POWER_m3dBm,32.248689698671214,9.841896574549175,35.115,10.711500000000004,0.1502897868865505,0.04586656241135323
PHY_POWER_m2dBm,33.251113377046536,10.148376642056547,36.397000000000006,11.148757051865335,0.154961419824222,0.047294863048093716
PHY_POWER_m1dBm,34.34879903507148,10.484432897386984,37.495999999999995,11.461000000000002,0.1600770057644405,0.04886099871026869
PHY_POWER_0dBm,35.70490622469933,10.899777857980656,39.2065,11.967000000000002,0.16639692333097922,0.050796646520933
PHY_POWER_0_7dBm,36.50957871983598,11.141350933281064,40.306,12.274500000000003,0.17014696895880324,0.05192245864984944
PHY_POWER_1_3dBm,37.736534618235254,11.492291239512845,41.283,12.631500000000006,0.17586499788378063,0.05355795901672632
PHY_POWER_1_8dBm,38.77795316414034,11.851359951617344,42.62599999999999,13.02,0.18071836007574055,0.05523134050056492
PHY_POWER_2_3dBm,39.63379276720964,12.104462415750943,44.336,13.508000000000006,0.18470686170964273,0.05641088347581538
PHY_POWER_2_8dBm,40.51075993471635,12.3760182248927,45.069,13.762000000000004,0.18879382493024505,0.05767642527193373
PHY_POWER_3dBm,41.19006207637601,12.586769261916833,46.04599999999999,14.070000000000004,0.19195960236354687,0.05865859629148314
