,median__mW_mean,median__mA_mean,median__mW_max,median__mA_max,median__mWh,median__mAh
PHY_POWER_m17dBm,24.263342530725687,7.34083801038342,25.771,7.812000000000001,0.11307537181110319,0.034210784700336914
PHY_POWER_m12dBm,25.49810093026126,7.711917205338484,27.480999999999995,8.303590991810736,0.11882976302688723,0.03594013909113336
PHY_POWER_m10dBm,26.674471460276084,8.092508120413635,28.885000000000005,8.765,0.1243120470485798,0.037713821310537105
PHY_POWER_m7dBm,28.05331476813993,8.503760277505513,30.168000000000006,9.141000000000002,0.13073792260585376,0.03963039527442499
PHY_POWER_m5dBm,29.30146809596695,8.867760386204676,31.51100000000001,9.532000000000004,0.13655473871198506,0.04132675873211091
PHY_POWER_m4dBm,30.381490722433902,9.209456530961836,32.977000000000004,9.9815,0.14158800895896378,0.04291917818404373
PHY_POWER_m3dBm,31.759234231370208,9.635707572889709,34.31999999999999,10.416427812223208,0.14800875908174776,0.044905652017557335
PHY_POWER_m2dBm,33.041694680220886,10.021606102239781,35.908,10.884999999999998,0.15398545796003243,0.04670406951227636
PHY_POWER_m1dBm,34.08652932291626,10.338451051387297,37.16925553587245,11.286,0.15885474031691663,0.048180673998486606
PHY_POWER_0dBm,35.189412920002724,10.681401232843665,38.473,11.681999999999999,0.1639945504089101,0.04977893768502346
PHY_POWER_0_7dBm,36.086323059167995,10.956644684484683,39.716206377325065,12.068000000000001,0.16817445461373398,0.05106166514079205
PHY_POWER_1_3dBm,37.297291534312656,11.319350466319573,41.16,12.512000000000004,0.17381797674614857,0.05275199659809562
PHY_POWER_1_8dBm,38.08177645276647,11.578035663102376,42.259,12.805000000000003,0.17747394144771578,0.05395755699321438
PHY_POWER_2_3dBm,39.18143755401018,11.902920893655713,43.358000000000004,13.1795,0.1825987336205946,0.055471631906604146
PHY_POWER_2_8dBm,39.893450513750864,12.12344526015049,44.33500000000001,13.470000000000002,0.18591695451514145,0.05649934994270027
PHY_POWER_3dBm,40.7329471962457,12.383280465160668,45.19,13.762999999999995,0.18982929261889125,0.05771026976460583
