,median__mW_mean,median__mA_mean,median__mW_max,median__mA_max,median__mWh,median__mAh
PHY_POWER_m17dBm,23.7395954350541,7.248272544371968,25.161,7.655999999999999,0.11063453343514351,0.03377939836216614
PHY_POWER_m12dBm,25.165235771182516,7.682272669162167,26.626000000000005,8.114999999999998,0.11727849895112658,0.035801985539286166
PHY_POWER_m10dBm,26.285261468617044,8.027555001840293,28.214,8.613,0.1224981970209626,0.03741111783826527
PHY_POWER_m7dBm,27.778659977388763,8.470056201740029,29.923999999999992,9.140999999999998,0.12945793850866844,0.039473322896870014
PHY_POWER_m5dBm,28.668130959280198,8.742834392969959,31.268,9.531999999999996,0.1336031737278142,0.04074456140641275
PHY_POWER_m4dBm,29.918170233378763,9.122146198667615,32.61099999999999,9.9545,0.13942877898060163,0.04251228254406264
PHY_POWER_m3dBm,31.08806692604834,9.494917463589246,34.016000000000005,10.381999999999998,0.14488089273354696,0.04424952255244692
PHY_POWER_m2dBm,32.113501295503056,9.811012119813705,35.298,10.772999999999996,0.1496597632641485,0.04572263042020345
PHY_POWER_m1dBm,33.45368380213479,10.209449543009402,36.763999999999996,11.206999999999997,0.1559054664289213,0.04757948339560279
PHY_POWER_0dBm,34.60416380487594,10.566587621326114,37.985,11.5885,0.16126709184827376,0.04924386747386512
PHY_POWER_0_7dBm,35.65095875773545,10.880304667548309,39.206999999999994,11.954999999999998,0.16614550991267207,0.050705894875907265
PHY_POWER_1_3dBm,36.69504627062357,11.20111669708151,40.306,12.306999999999999,0.1710113103922906,0.0522009872967064
PHY_POWER_1_8dBm,37.54859348840999,11.46263137960645,41.405,12.616999999999997,0.17498912873645778,0.053419734051120944
PHY_POWER_2_3dBm,38.63531791700909,11.786819245996803,42.504000000000005,12.961000000000002,0.18005363164509208,0.054930559011957085
PHY_POWER_2_8dBm,39.476536144752956,12.054643979712115,43.480999999999995,13.279,0.18397399273120213,0.05617871273631382
PHY_POWER_3dBm,40.336487517672204,12.316041874083155,44.458,13.587,0.18798165660146954,0.05739691521848275
