,median__mW_mean,median__mA_mean,median__mW_max,median__mA_max,median__mWh,median__mAh
PHY_POWER_m17dBm,24.355486772092135,7.450438614902739,25.893000000000008,7.941499999999998,0.11350479510014794,0.03472156053804558
PHY_POWER_m12dBm,25.864539916559707,7.9181657484044985,27.483090163934428,8.407999999999998,0.1205374924779845,0.036901326967995536
PHY_POWER_m10dBm,26.899477235616683,8.245746511427251,28.75699601417184,8.811523029229406,0.1253606499636178,0.03842796397318374
PHY_POWER_m7dBm,28.26982046742181,8.66744267393742,30.168,9.242999999999999,0.1317469122953213,0.0403932105300738
PHY_POWER_m5dBm,29.474294258435293,9.042366747021108,31.755000000000003,9.712973218074248,0.13736016700592465,0.042140483351664024
PHY_POWER_m4dBm,30.691743248830555,9.413590133031772,33.34300000000001,10.23,0.14303389052838109,0.0438705097214841
PHY_POWER_m3dBm,31.920734690061373,9.805468439785592,34.809000000000005,10.689,0.14876140577051467,0.04569679499874052
PHY_POWER_m2dBm,32.83851464184203,10.08089706531724,36.275,11.133999999999997,0.1530385703514851,0.04698038542738707
PHY_POWER_m1dBm,34.306812687222,10.53042274490786,37.862,11.622,0.15988133520140663,0.04907532693406446
PHY_POWER_0dBm,35.17985352297733,10.770186687189039,39.14500000000001,12.006,0.1639500003898199,0.05019270789202637
PHY_POWER_0_7dBm,36.5252873545428,11.213170327820958,40.305000000000014,12.3675,0.17022017650256474,0.052257161287400836
PHY_POWER_1_3dBm,37.472041762126075,11.496913640497846,41.404,12.736,0.17463237183450273,0.053579500966660754
PHY_POWER_1_8dBm,38.285121226848815,11.759255658915865,42.62600000000001,13.080499999999997,0.17842159678028546,0.05480210338579273
PHY_POWER_2_3dBm,39.20714160289573,12.027631643110151,43.725,13.388499999999997,0.1827185231706578,0.056052826123581645
PHY_POWER_2_8dBm,39.90278493232829,12.261659767171148,44.458000000000006,13.665000000000003,0.1859604560586714,0.05714347623120557
PHY_POWER_3dBm,40.80945245140771,12.511412213175609,45.31300000000001,13.935499999999998,0.19018583294972127,0.058307406990412564
