,median__mW_mean,median__mA_mean,median__mW_max,median__mA_max,median__mWh,median__mAh
PHY_POWER_m17dBm,24.80275131844588,7.579508166763398,26.381000000000007,8.046,0.11558919896218092,0.035323068246542653
PHY_POWER_m12dBm,26.04826354976594,7.954135947144743,27.847000000000016,8.490999999999996,0.1213937066664861,0.03706896024405887
PHY_POWER_m10dBm,27.335336428180927,8.35285709046528,29.31300000000001,8.939999999999998,0.12739190102451664,0.03892713545107432
PHY_POWER_m7dBm,28.654373497205256,8.752542794780881,30.900000000000013,9.413999999999998,0.13353905930758,0.04078980583813403
PHY_POWER_m5dBm,29.875933013009533,9.136635249473226,32.48800000000001,9.9005,0.1392319392668866,0.04257980641489617
PHY_POWER_m4dBm,31.27671656315365,9.565292192433237,34.076000000000015,10.415999999999997,0.14576006376411288,0.044577492559879445
PHY_POWER_m3dBm,32.81241969997335,10.023557986861901,35.659224092116915,10.884999999999998,0.15291695910808556,0.04671316595391869
PHY_POWER_m2dBm,34.228884398178536,10.461926901149837,37.12900000000001,11.349,0.15951816305201977,0.04875611316577819
PHY_POWER_m1dBm,34.99781300558085,10.707504949848454,38.595000000000006,11.807999999999996,0.1631016300895109,0.0499005898235213
PHY_POWER_0dBm,36.16989168984453,11.06008880269625,40.061,12.248000000000001,0.16856391266031298,0.05154374967278232
PHY_POWER_0_7dBm,37.36693159651102,11.418749315530459,41.282000000000004,12.618999999999996,0.1741425229588584,0.053215228810140736
PHY_POWER_1_3dBm,38.79509171226914,11.860207682277188,42.5645,13.029,0.18079823149904145,0.0552725739140066
PHY_POWER_1_8dBm,39.107016902954,11.967379294896357,43.725,13.371000000000002,0.18225190824903065,0.05577202982900108
PHY_POWER_2_3dBm,40.148126076954256,12.299073300952083,44.824000000000005,13.699000000000002,0.18710382866341502,0.057317835936085026
PHY_POWER_2_8dBm,41.12218163640823,12.580237262465658,45.92300000000001,14.043500000000002,0.19164325658479286,0.0586281549676764
PHY_POWER_3dBm,42.02554945362307,12.85167211381832,46.778,14.294999999999998,0.19585325575058782,0.05989313305964071
