,median__mW_mean,median__mA_mean,median__mW_max,median__mA_max,median__mWh,median__mAh
PHY_POWER_m17dBm,23.922047100369124,7.366229320543017,25.282000000000018,7.7819999999999965,0.11148481982362958,0.03432911678230095
PHY_POWER_m12dBm,25.132493478915254,7.744800602206601,26.82276524112831,8.265999999999998,0.1171259088095424,0.036093386827819506
PHY_POWER_m10dBm,26.347963181204246,8.125078184197072,28.138158104517277,8.661499999999998,0.1227904081808641,0.037865608809211686
PHY_POWER_m7dBm,27.572531563122794,8.499857787383139,29.590822852081498,9.119839681133746,0.12849731047259133,0.039612208352280284
PHY_POWER_m5dBm,28.808300711186618,8.894051657474812,31.023000000000003,9.550999999999998,0.13425641211792544,0.04144928493683692
PHY_POWER_m4dBm,30.06777303387868,9.268066089072619,32.61000000000001,10.044639946855622,0.14012597856343276,0.043192318521846275
PHY_POWER_m3dBm,31.12065398048224,9.610952291483578,34.076000000000015,10.512999999999998,0.14503275941439175,0.04479028404442082
PHY_POWER_m2dBm,32.49624802523337,10.029410877768044,35.51670372010629,10.943000000000001,0.15144349230803159,0.046740442402517804
PHY_POWER_m1dBm,33.60697996608846,10.368348721851385,37.00700000000001,11.422,0.156619878332983,0.048320007241617946
PHY_POWER_0dBm,34.50188917923988,10.650330420657106,38.107000000000006,11.759,0.16079045754671395,0.04963413720520421
PHY_POWER_0_7dBm,35.64534304445021,11.00786443974782,39.57200000000001,12.222999999999999,0.16611933879189966,0.05130036650121338
PHY_POWER_1_3dBm,36.57385093468666,11.298059718980948,40.549,12.55,0.17044649918973334,0.052652774523956294
PHY_POWER_1_8dBm,37.364524393345675,11.54719687310276,41.77100000000001,12.907,0.17413130457900816,0.053813837815158215
PHY_POWER_2_3dBm,38.25676512785271,11.830213306410105,42.62600000000001,13.1735,0.17828944778090347,0.05513278999103237
PHY_POWER_2_8dBm,39.191492832396705,12.124646654073276,43.603,13.488000000000003,0.1826455946143254,0.056504948844184624
PHY_POWER_3dBm,39.80372430447589,12.302539501295968,44.458000000000006,13.751999999999999,0.1854988000724005,0.05733398960049298
