,median__mW_mean,median__mA_mean,median__mW_max,median__mA_max,median__mWh,median__mAh
PHY_POWER_m17dBm,24.538045526111926,7.621289170633462,26.503,8.208000000000002,0.1143555805581704,0.03551778183727179
PHY_POWER_m12dBm,26.02145097557701,8.083492422194887,28.03,8.701,0.12126875101407396,0.03767180511153522
PHY_POWER_m10dBm,27.395536342778044,8.496638299431476,29.435000000000002,9.141,0.12767245296073257,0.03959720445095404
PHY_POWER_m7dBm,28.857983151936548,8.964936389079629,31.144999999999996,9.642,0.13448794907344452,0.041779631729402494
PHY_POWER_m5dBm,30.0779359976533,9.341624934659766,32.61,10.133000000000003,0.1401733414074458,0.04353512758882577
PHY_POWER_m4dBm,31.4446261259719,9.769253732828012,34.259,10.631000000000002,0.14654257904296494,0.04552802223179496
PHY_POWER_m3dBm,32.637394775279446,10.142932376041522,35.542,11.050999999999998,0.15210128383948185,0.047269490929511625
PHY_POWER_m2dBm,33.24006335804281,10.338443975822177,36.39699999999999,11.291,0.15490992300321377,0.04818064102396318
PHY_POWER_m1dBm,34.327226689329095,10.667862807310344,37.617999999999995,11.662000000000003,0.15997647134662196,0.04971584404905889
PHY_POWER_0dBm,35.52689045294639,11.038240358288851,38.96199999999999,12.111,0.16556730970483874,0.05144192854192485
PHY_POWER_0_7dBm,36.34283603270187,11.29638852099713,40.28308652094718,12.512,0.16936989171478398,0.05264498617685816
PHY_POWER_1_3dBm,37.28762764037776,11.619542442817597,41.638376706096444,12.936131938125571,0.1737729397361633,0.054150992606755134
PHY_POWER_1_8dBm,39.00219889219247,12.119792162741609,42.992000000000004,13.372,0.18176342091368716,0.05648232527483976
PHY_POWER_2_3dBm,40.05550113818981,12.468329437394196,44.090999999999994,13.7285,0.18667216516212676,0.05810662670286692
PHY_POWER_2_8dBm,40.545684955357146,12.604836009193708,45.19099999999999,14.041000000000004,0.188956587323327,0.05874279343633912
PHY_POWER_3dBm,41.81868229266723,13.03153790650081,46.045,14.339000000000006,0.19488918490540375,0.06073136840820886
