,median__mW_mean,median__mA_mean,median__mW_max,median__mA_max,median__mWh,median__mAh
PHY_POWER_m17dBm,25.080551105455342,7.596761802923371,27.175999999999995,8.243499999999997,0.11688383980423973,0.03540347601894301
PHY_POWER_m12dBm,26.557669588965794,8.062054260686395,29.069000000000003,8.8205,0.1237677108751973,0.03757189603757109
PHY_POWER_m10dBm,28.260726379118914,8.574216713122329,30.656999999999996,9.296999999999999,0.13170453077204888,0.0399587460630176
PHY_POWER_m7dBm,29.198816930211677,8.850127659921839,31.755999999999986,9.641499999999997,0.13607634960628284,0.04124458427168978
PHY_POWER_m5dBm,30.52021283986148,9.267021769061564,33.09899999999999,10.052849271402549,0.14223450088342485,0.043187451637846666
PHY_POWER_m4dBm,31.664828382169382,9.611425913213521,34.443,10.46,0.14756879593627398,0.044792491281661254
PHY_POWER_m3dBm,32.81783247238984,9.958315528835842,36.03099999999999,10.904,0.15294218445586064,0.046409114062064764
PHY_POWER_m2dBm,33.910969547310884,10.303557616512768,37.251999999999995,11.3025,0.1580365724624047,0.048018058805744404
PHY_POWER_m1dBm,35.06501681980778,10.637717860259874,38.47399999999999,11.6885,0.16341482256376338,0.049575358413510476
PHY_POWER_0dBm,36.343941023097315,11.07567887896939,39.95358060230292,12.1625,0.16937504134326797,0.051616404694196476
PHY_POWER_0_7dBm,37.11699393015894,11.27723520992201,41.405,12.580000000000002,0.17297772901026817,0.05255572527768525
PHY_POWER_1_3dBm,38.15783286399838,11.595460683570558,42.25999999999999,12.869554472984941,0.17782839001422207,0.05403876347438081
PHY_POWER_1_8dBm,38.857590413988106,11.816415434034026,43.602999999999994,13.254000000000001,0.18108949655972442,0.05506848724514517
PHY_POWER_2_3dBm,39.86779644878596,12.132487111242742,44.519,13.556999999999999,0.18579739790703192,0.056541488022926537
PHY_POWER_2_8dBm,40.71673771188473,12.39142727928736,45.557,13.873999999999999,0.18975375094656555,0.05774823667024899
PHY_POWER_3dBm,41.33685973517301,12.592789299952784,46.168000000000006,14.065000000000001,0.1926437290385279,0.058686651702165735
