,median__mW_mean,median__mA_mean,median__mW_max,median__mA_max,median__mWh,median__mAh
PHY_POWER_m17dBm,24.569431671336957,7.467789878505052,26.259,7.9979999999999976,0.11450185059646142,0.03480242328730361
PHY_POWER_m12dBm,25.90055741425532,7.87387920109853,27.846999999999994,8.46445541401274,0.12070534618315638,0.03669493669853819
PHY_POWER_m10dBm,27.20301288380351,8.267927449564652,29.19099999999999,8.881999999999998,0.1267752286117651,0.03853133463713203
PHY_POWER_m7dBm,28.53742211872,8.687083529325827,30.67062477231329,9.350999999999999,0.13299402638026198,0.04048474355042826
PHY_POWER_m5dBm,29.424483859369655,8.966319307476661,32.0,9.747,0.13712803372143287,0.04178607659625177
PHY_POWER_m4dBm,30.766123583795878,9.355996995751699,33.5265,10.1915,0.14338052801334375,0.04360210624807705
PHY_POWER_m3dBm,31.980453212753304,9.730233541718896,35.053,10.669999999999998,0.14903971425784893,0.04534617496107304
PHY_POWER_m2dBm,33.24261384222917,10.110360853450313,36.152,10.9975,0.15492180912101908,0.047117696632300074
PHY_POWER_m1dBm,34.29882692684488,10.44397442711385,37.617999999999995,11.442,0.15984411886063687,0.0486724485728237
PHY_POWER_0dBm,35.38292176021005,10.769636644854641,38.83999999999999,11.816,0.1648963669672623,0.050190144508956
PHY_POWER_0_7dBm,36.28203788559988,11.057451315553656,39.81699999999999,12.130999999999997,0.16908655181302568,0.05153145809181329
PHY_POWER_1_3dBm,37.301604012899276,11.354775628615492,41.038,12.507000000000001,0.17383807435302165,0.0529170898202272
PHY_POWER_1_8dBm,38.446559522495136,11.70730781119406,42.137,12.832,0.17917395376826606,0.05456000886858055
PHY_POWER_2_3dBm,39.22160651724282,11.925864395002634,43.23599999999999,13.142,0.1827859345574418,0.055578556372685696
PHY_POWER_2_8dBm,40.16319062286351,12.225776824865843,44.214,13.45,0.18717403453582104,0.05697624959960234
PHY_POWER_3dBm,40.9314853776235,12.45767119757654,45.288611464968156,13.757082802547771,0.19075454760589755,0.05805695570520008
