,median__mW_mean,median__mA_mean,median__mW_max,median__mA_max,median__mWh,median__mAh
PHY_POWER_m17dBm,25.81579696176831,7.801941173570357,27.481,8.307499999999997,0.12031033384436962,0.036359681191189826
PHY_POWER_m12dBm,27.277809010400084,8.261542031716798,29.12899999999999,8.813999999999997,0.12712380382617458,0.03850157643310877
PHY_POWER_m10dBm,28.647753201939974,8.666423360549208,30.778,9.322,0.13350820649545514,0.04038846018538332
PHY_POWER_m7dBm,29.907638777618807,9.055909636288852,32.36599999999999,9.824999999999998,0.13937969883946855,0.042203597790138755
PHY_POWER_m5dBm,31.26745444852763,9.47626437915839,33.954,10.296499999999998,0.14571689918141914,0.04416259287840172
PHY_POWER_m4dBm,32.577841926513884,9.872300572195126,35.41899999999999,10.724,0.15182374744860544,0.046008255310178124
PHY_POWER_m3dBm,33.983518410019585,10.307579125457572,37.007,11.204999999999997,0.15837467466802088,0.048036800395803554
PHY_POWER_m2dBm,35.06895327550652,10.635876855111944,38.47299999999999,11.661999999999999,0.1634331677769668,0.0495667787076705
PHY_POWER_m1dBm,36.39084930257738,11.047464370497776,39.815999999999995,12.100999999999999,0.16959364977021946,0.051484915554484784
PHY_POWER_0dBm,37.548022068128425,11.405089703731349,41.282000000000004,12.533499999999998,0.1749864657249326,0.05315157040524357
PHY_POWER_0_7dBm,38.73570015156405,11.751834659371621,42.748,12.960999999999995,0.18052144676500637,0.05476751902126781
PHY_POWER_1_3dBm,39.82265638834275,12.090297673052234,43.96899999999999,13.369499999999999,0.18558702997805726,0.05634487099030409
PHY_POWER_1_8dBm,40.14003159534329,12.182367783146898,45.06799999999999,13.711500000000001,0.18706610564497195,0.05677394880258241
PHY_POWER_2_3dBm,41.38909967581627,12.570900525886255,46.29,14.0485,0.19288718480741657,0.05858464262147425
PHY_POWER_2_8dBm,42.783715305541236,13.003796461539523,47.21976730418944,14.342323315118392,0.19938656471210314,0.060602083904245624
PHY_POWER_3dBm,43.6027960041813,13.241693271471398,48.24399999999999,14.661499999999997,0.20320375743502406,0.06171076339478397
