,median__mW_mean,median__mA_mean,median__mW_max,median__mA_max,median__mWh,median__mAh
PHY_POWER_m17dBm,23.60983429084126,7.3563394680631955,26.236701275045533,8.161000000000003,0.11002980267268073,0.03428302672917259
PHY_POWER_m12dBm,24.706889991134254,7.685305761156517,26.747999999999998,8.332000000000003,0.11514245279708263,0.03581612077249092
PHY_POWER_m10dBm,25.91163345125094,8.066643725965964,27.970000000000006,8.696000000000005,0.12075696425679514,0.03759328449599328
PHY_POWER_m7dBm,27.041254529969493,8.421923985453061,29.13000000000001,9.069500000000003,0.1260213800445213,0.03924901051097968
PHY_POWER_m5dBm,28.25280670566069,8.798980020149713,30.535000000000004,9.507000000000001,0.13166762241864383,0.04100621899381558
PHY_POWER_m4dBm,29.42020063367611,9.163601447433726,32.061,9.983500000000003,0.1371080724429225,0.04270547800597452
PHY_POWER_m3dBm,30.503600824408192,9.501224319282311,33.099,10.292497267759565,0.14215708328024285,0.04427891463029231
PHY_POWER_m2dBm,31.81521928182225,9.906169498127742,34.687000000000005,10.801500000000004,0.14826966832736022,0.04616609594519464
PHY_POWER_m1dBm,32.750848336664944,10.198580342806103,35.724999999999994,11.102000000000004,0.15263001575763013,0.047528829251281116
PHY_POWER_0dBm,33.75351782736976,10.506004496386101,36.764,11.427000000000003,0.15730279426378702,0.04896152964801134
PHY_POWER_0_7dBm,34.73249981800527,10.802679255533263,37.86300000000001,11.785500000000004,0.16186518101850977,0.05034413423577799
PHY_POWER_1_3dBm,35.51586681285541,11.074856540785172,38.96200000000001,12.135000000000002,0.16551593581847412,0.051612572320490456
PHY_POWER_1_8dBm,36.43950388153604,11.337378242773688,40.061,12.443000000000005,0.1698203965426024,0.05283601212575406
PHY_POWER_2_3dBm,37.26389724012241,11.605269455442006,40.916000000000004,12.741000000000003,0.17366234805537156,0.05408447566448692
PHY_POWER_2_8dBm,38.021883916906354,11.838319294037623,41.892999999999994,13.04900000000001,0.17719482200024,0.05517056663139909
PHY_POWER_3dBm,38.82249444346611,12.090909920758195,42.87,13.332000000000004,0.18092593748245298,0.05634772427141753
