,median__mW_mean,median__mA_mean,median__mW_max,median__mA_max,median__mWh,median__mAh
PHY_POWER_m17dBm,24.039110290527336,7.470461355860174,25.84156687898089,8.012,0.11203037383111109,0.03481487327414416
PHY_POWER_m12dBm,25.701145484688062,7.977400455328935,27.603,8.587999999999997,0.11977601923445455,0.037177380710431085
PHY_POWER_m10dBm,27.265505086930062,8.464760796996847,29.43499999999998,9.149999999999999,0.12706646338681235,0.03944864452209674
PHY_POWER_m7dBm,28.704188054292395,8.917365919562194,31.02299999999999,9.634,0.13377121196985647,0.04155793727320377
PHY_POWER_m5dBm,30.376052030554668,9.440815174495013,33.09899999999998,10.2765,0.14156266281773733,0.04399738761071681
PHY_POWER_m4dBm,31.63778930964235,9.830707026713974,34.65055555555555,10.761999999999997,0.14744278472510014,0.04581441533886058
PHY_POWER_m3dBm,33.376455349658414,10.35281235001271,36.519,11.349,0.15554555575432633,0.04824760250100857
PHY_POWER_m2dBm,34.79175629252116,10.805877275699237,37.98499999999999,11.807999999999996,0.16214133620527404,0.05035903808997157
PHY_POWER_m1dBm,35.83140185102255,11.121074252211189,39.510999999999996,12.249999999999998,0.16698643567705698,0.051827962467051555
PHY_POWER_0dBm,37.27781345562504,11.571457332149432,41.03799999999999,12.745999999999995,0.17372720232020214,0.05392689974895966
PHY_POWER_0_7dBm,38.59410798406556,11.986778788137524,42.381999999999984,13.168500000000002,0.17986157943777567,0.055862438020222636
PHY_POWER_1_3dBm,39.41644121797958,12.247823969631582,43.725,13.567,0.18369393007370738,0.057078996741246245
PHY_POWER_1_8dBm,40.52769593051566,12.58729184179332,44.70199999999999,13.875,0.18887275239127282,0.058661031690223436
PHY_POWER_2_3dBm,41.47146637147497,12.873178859228961,46.045999999999985,14.274999999999999,0.1932710414308255,0.059993361757754965
PHY_POWER_2_8dBm,42.42942740474068,13.175500552779322,46.778,14.524000000000001,0.19773546342379272,0.06140228296724948
PHY_POWER_3dBm,43.02477561810453,13.36508475678351,47.63299999999999,14.808,0.20050998719346474,0.062285809395240116
