,median__mW_mean,median__mA_mean,median__mW_max,median__mA_max,median__mWh,median__mAh
PHY_POWER_m17dBm,23.23434600049025,7.197581297064824,24.183000000000014,7.48,0.10827990040804472,0.033543160027337975
PHY_POWER_m12dBm,24.327985872805616,7.5300524737355,25.771000000000008,8.004999999999999,0.1133766316202801,0.035092588011998556
PHY_POWER_m10dBm,25.636420690215964,7.968486498275782,27.11400000000001,8.42124704276615,0.11947437982961731,0.03713583865962678
PHY_POWER_m7dBm,26.67541975677991,8.281656588695085,28.763000000000005,8.9165,0.12431646643060111,0.03859531706287795
PHY_POWER_m5dBm,27.8133470336114,8.642115018408841,30.168,9.370999999999995,0.1296195919071827,0.04027517510019142
PHY_POWER_m4dBm,29.284042183681702,9.094423883555802,31.694000000000003,9.842,0.1364735280746499,0.0423830871916596
PHY_POWER_m3dBm,30.207747175581527,9.395532179243524,32.97700000000001,10.249999999999996,0.14077830534392255,0.04378635355725537
PHY_POWER_m2dBm,31.395257292518366,9.746851486221757,34.32,10.664999999999996,0.1463125036033766,0.04542362019562873
PHY_POWER_m1dBm,32.525161883244756,10.136253258877112,35.663999999999994,11.084999999999999,0.15157824065282333,0.04723836398746811
PHY_POWER_0dBm,33.537587833748745,10.42700221723436,36.885,11.468499999999999,0.1562964875571597,0.04859335234194994
PHY_POWER_0_7dBm,34.592194997437446,10.753635495241321,37.862,11.759999999999998,0.16121131316281317,0.05011557374692517
PHY_POWER_1_3dBm,35.56796174465602,11.055947997808794,39.08400000000001,12.140499999999998,0.16575871579717522,0.05152445212333491
PHY_POWER_1_8dBm,36.44880881011153,11.314757098046616,40.061000000000014,12.452999999999996,0.16986376065276226,0.05273058995040591
PHY_POWER_2_3dBm,37.34428067016603,11.603868742395619,41.038000000000004,12.7485,0.17403696199111116,0.054077947868561016
PHY_POWER_2_8dBm,38.14566525260224,11.856547160848908,42.01500000000001,13.041999999999994,0.17777168483516734,0.05525551464770802
PHY_POWER_3dBm,38.84823867186451,12.076960037996866,42.87000000000001,13.3205,0.1810459142826178,0.05628271310578934
