,median__mW_mean,median__mA_mean,median__mW_max,median__mA_max,median__mWh,median__mAh
PHY_POWER_m17dBm,23.94588017442491,7.383004389477384,25.283,7.786999999999999,0.11159588999901233,0.03440729426978061
PHY_POWER_m12dBm,25.361345795622718,7.801923862478121,26.86999999999999,8.241000000000003,0.11819243790662616,0.03635960051565271
PHY_POWER_m10dBm,26.71458234383217,8.217075839290162,28.213999999999984,8.6835,0.12449897731451628,0.03829434895670898
PHY_POWER_m7dBm,27.896552192859616,8.582994755584817,29.923999999999992,9.218,0.13000735605413316,0.03999965470592047
PHY_POWER_m5dBm,29.23939875348384,9.005860507607899,31.512,9.687000000000001,0.1362654746103692,0.041970351945002045
PHY_POWER_m4dBm,30.460933170244076,9.378519865297939,32.859666666666655,10.142000000000003,0.14195823759965268,0.04370707042788734
PHY_POWER_m3dBm,31.254951947653993,9.628233842280402,34.443,10.582,0.14565863330428103,0.04487082190845784
PHY_POWER_m2dBm,32.82624554296734,10.09688453892678,35.90899999999999,11.051000000000002,0.1529813922065001,0.04705489245462083
PHY_POWER_m1dBm,33.70095427274971,10.379514833176252,37.251999999999995,11.492500000000001,0.15705783034445692,0.048372045092056094
PHY_POWER_0dBm,34.759583879657654,10.708335163715358,38.47399999999999,11.857000000000003,0.16199140189420402,0.04990445890056887
PHY_POWER_0_7dBm,35.764076123971115,11.021409811133292,39.81699999999999,12.247500000000002,0.16667267504786282,0.05136349250719513
PHY_POWER_1_3dBm,37.51391691899687,11.55234723858409,41.038,12.640500000000003,0.17482752421001807,0.05383784025798023
PHY_POWER_1_8dBm,37.66092701259217,11.604788592429859,41.954,12.917000000000002,0.17551264090291485,0.05408223468042548
PHY_POWER_2_3dBm,38.672233392545856,11.915279495752976,42.86999999999999,13.1875,0.1802256702303207,0.05552922716683854
PHY_POWER_2_8dBm,39.805216795642025,12.272781229053844,43.7865,13.488499999999998,0.18550575558536503,0.05719530600016162
PHY_POWER_3dBm,39.73390388615718,12.25422512661561,44.76399999999999,13.788500000000003,0.18517341333924955,0.057108828294960404
