,median__mW_mean,median__mA_mean,median__mW_max,median__mA_max,median__mWh,median__mAh
PHY_POWER_m17dBm,23.59116531807264,7.277892742525276,25.16000000000001,7.738000000000003,0.10994279895361483,0.03391743849060526
PHY_POWER_m12dBm,24.794391356448784,7.654060796908302,26.777161204605857,8.271,0.11555023871546508,0.035670508685239646
PHY_POWER_m10dBm,25.945253458676884,8.004234803543564,28.336,8.745903011514615,0.12091364484749142,0.03730243783715777
PHY_POWER_m7dBm,27.208305398752373,8.410125434111874,29.679000000000016,9.177273250664305,0.12679989351912074,0.0391940252764413
PHY_POWER_m5dBm,27.94768710346071,8.642524417940685,31.056437112488943,9.575,0.13024566200977072,0.04027708304029587
PHY_POWER_m4dBm,29.709847362354914,9.18621774670224,32.428000000000004,10.012500000000001,0.13845792403479407,0.042810877599849105
PHY_POWER_m3dBm,31.215532224075695,9.651635182329148,33.95400000000002,10.489,0.14547492407729953,0.04497988005753764
PHY_POWER_m2dBm,31.900934215021948,9.857209109999681,34.93100000000001,10.806000000000001,0.14866912886867045,0.04593792399878678
PHY_POWER_m1dBm,32.927852764443884,10.170170490491273,36.275000000000006,11.190265486725664,0.15345491617924223,0.047396429743277235
PHY_POWER_0dBm,34.006232975912056,10.506260805943969,37.37400000000001,11.554000000000002,0.15848053221755537,0.04896272413712668
PHY_POWER_0_7dBm,34.981176000954946,10.808100291357725,38.47300000000001,11.886000000000003,0.1630240960283437,0.050369398093825415
PHY_POWER_1_3dBm,35.99785318823005,11.129495513780865,39.69500000000001,12.267000000000003,0.16776215513200674,0.05186720839048126
PHY_POWER_1_8dBm,36.99933691514373,11.434003177288044,40.67200000000001,12.591999999999999,0.17242940757837222,0.05328631695834662
PHY_POWER_2_3dBm,37.390908232750576,11.576144863456406,41.527000000000015,12.839000000000006,0.1742542621825096,0.05394874522819407
PHY_POWER_2_8dBm,38.306858044011925,11.8623834641003,42.260000000000005,13.063500000000005,0.17852289769047933,0.055282713792233054
PHY_POWER_3dBm,38.59107743209692,11.94492855232178,43.11500000000001,13.340385739592563,0.17984745604194868,0.05566740178524161
