,median__mW_mean,median__mA_mean,median__mW_max,median__mA_max,median__mWh,median__mAh
PHY_POWER_m17dBm,23.573472092607357,7.274708191338898,25.893000000000008,7.968,0.10986034254656823,0.03390259740640612
PHY_POWER_m12dBm,25.495241371692025,7.873460701357081,27.359,8.451499999999998,0.11881643651805927,0.036692986348383125
PHY_POWER_m10dBm,26.9940948968837,8.32996145191371,29.252000000000002,9.032999999999998,0.12580160022486542,0.0388204340417861
PHY_POWER_m7dBm,28.351812147603553,8.751235880507604,30.656,9.482837931034481,0.13212902121993575,0.04078371517617396
PHY_POWER_m5dBm,29.494577529808836,9.114371874321172,32.48800000000001,10.029999999999998,0.1374546939017637,0.04247605156661421
PHY_POWER_m4dBm,30.811095276896374,9.527223897021406,33.893,10.461999999999996,0.14359011129363064,0.04440008144463608
PHY_POWER_m3dBm,32.09450641532156,9.924545386952364,35.297999999999995,10.932999999999996,0.14957124070645428,0.046251733794084274
PHY_POWER_m2dBm,33.18826589074213,10.273609384471287,36.64821052631579,11.354,0.1546685293095592,0.047878489928583845
PHY_POWER_m1dBm,34.36647758274446,10.62834461851173,37.98500000000001,11.743999999999996,0.16015939376801713,0.04953167594089135
PHY_POWER_0dBm,35.4777844573211,10.975566245841812,39.022999999999996,12.083999999999998,0.1653384591783108,0.05114984600799922
PHY_POWER_0_7dBm,36.27685798082854,11.222208800374275,40.183,12.432999999999996,0.1690624117071345,0.052299283622494475
PHY_POWER_1_3dBm,37.44566162747298,11.580791471253251,41.404999999999994,12.827369715271784,0.17450943149639603,0.05397039999004822
PHY_POWER_1_8dBm,38.30916173651046,11.874264033054505,42.504,13.146999999999991,0.17853363367565867,0.055338081256551826
PHY_POWER_2_3dBm,38.73262364380408,12.002340915993834,43.237,13.385999999999996,0.18050710919966895,0.055934962792574
PHY_POWER_2_8dBm,39.34763097098448,12.188833358066875,44.153,13.673999999999992,0.18337325108013786,0.05680408056563703
PHY_POWER_3dBm,39.981974199490075,12.387977251236418,44.702000000000005,13.849999999999994,0.18632950479202004,0.05773215837418879
