node,Green LED,Yellow LED,Red LED,Idle,TRX_OFF,PLL_ON,RX_ON,TX TX_PWR 0,TX TX_PWR 1,TX TX_PWR 2,TX TX_PWR 3,TX TX_PWR 4,TX TX_PWR 5,TX TX_PWR 6,TX TX_PWR 7,TX TX_PWR 8,TX TX_PWR 9,TX TX_PWR 10,TX TX_PWR 11,TX TX_PWR 12,TX TX_PWR 13,TX TX_PWR 14,TX TX_PWR 15
23,130.7066302801245,130.97883433400042,131.31488377777777,123.1235548888889,125.81832355555555,143.04471400000003,164.07543940404713,168.502373054691,167.55041466666665,166.20701911111112,165.07869422222223,164.14616044444443,162.81322014676454,161.57912008005337,160.1469451111111,158.93013966666666,157.49845366666668,156.46386066666668,155.04170190063354,153.53211240827216,152.008531,150.624571,149.22528466666668
24,132.42422227211492,132.77890413111808,132.9569973051875,124.3400446889737,126.92127779025375,144.57406332809342,167.9690092052088,169.69893466546924,168.92123322109993,168.0951512906846,166.90054163860833,166.1234146834306,164.616394701392,163.17321576111362,161.8062382128424,160.61976961940047,159.12067867969014,158.23266116537553,156.47009090909089,154.7604845117845,153.21670269360268,152.26340181879422,150.7339558773998
25,130.877412974419,130.87260832497492,131.49159194249415,123.50023353393514,125.9988975087778,143.73238070556766,165.90867229560274,170.09620682160173,169.0180932798395,168.0219317839826,166.86154305300116,165.5385997324862,164.50019762581508,163.02488513626483,161.85750200601805,160.1357168970129,158.74306130182788,157.6572416406598,156.14087784217568,154.8924975479269,153.32929418319588,151.60455449075104,150.0005186093158
26,126.99383430886988,127.21164858171993,127.60621436613376,119.31327381220447,121.9198454954955,138.99862860360363,161.62559265931097,165.17521616752987,164.28844349392165,163.22124853669519,162.00513102206213,160.83628140477262,159.69470412069353,158.4462699842378,157.04648378378377,155.69328006756757,154.32408277027025,152.99544782168184,151.58743093549475,150.10696826468603,148.46682478055368,147.01584430935495,145.4278172914556
27,132.5855105523125,132.7761897171082,133.18556815629913,124.95504850662475,127.62938221423761,145.61146844823713,168.076103726987,170.59855141445894,169.6682778900112,168.5935672278339,167.55011402918072,166.39107453973955,165.27222182308037,164.13360440053884,162.82580152671758,161.465548332772,160.26138969349952,159.00430852138766,157.7193505050505,156.32981144781147,154.83889124579122,153.42518962613676,151.98159211855844
28,132.4993538116592,132.7074720914593,133.3892585201794,124.68421206007622,127.64229231114099,145.5468849775785,168.6368168572069,171.48773065709798,170.37129455279086,169.88732421524665,168.2243584398117,167.35041838565022,165.9792674288276,164.6601602779646,163.39371822461328,162.3189522528581,160.53508812647158,159.41628883658373,158.01280457450386,156.61845729657028,155.5053888328288,153.32805850706123,151.830134880592
29,127.9227443156487,128.1205003342991,128.52420347671048,120.12935948295075,122.77902741863575,139.8358354881855,161.62789545251894,164.30162349531875,163.35024832813198,162.23051750278708,161.18215652173913,160.04600089186178,158.88629096989968,157.65668517279818,156.39829469460545,155.1024872909699,153.84772541806018,152.59855384615383,151.31286755852844,150.00766053511708,148.55188833166167,147.14329722500835,145.73560615178872
30,134.26493248379165,134.53430449362847,135.07312541918176,126.44849955297275,129.1370874133691,146.23604560697518,168.20400380058126,173.06801095461657,172.01931120053655,170.82823898949252,169.56728660854012,168.29715467143495,167.31185893136598,165.97224636709143,164.56641873463002,163.1990757880617,161.87351006036218,160.53428504359493,158.81525779416694,157.57903319919518,155.924035546613,154.41094466800806,152.3993085177733
31,129.25065069384215,129.8184828707719,130.26774810318668,122.07607545533392,124.86574181660525,141.41765307892453,163.8034843885516,167.99888898525586,166.75340580966832,165.68852124891586,164.65850195143105,163.26110969000652,162.3046439722463,160.8576192541197,159.61758551918493,158.21266243902437,156.80212943089433,155.46342471544716,154.1020682926829,152.3199713821138,150.85467024390243,149.35926113821137,147.88502243902437
32,132.4464001324211,132.56505826528362,133.1653756893889,124.94151832229582,127.498192893401,145.0860728316045,166.79176152658283,171.7016357615894,170.93163953231854,169.91863959390867,168.77987552416684,167.58131016986545,166.26477262693155,164.93156739466136,163.45907790774663,162.11068255544524,160.7006958967571,159.3551036423841,157.9368358702846,156.65911754966888,154.74249354518372,152.96660820648577,151.7336913907285
