node,Green LED,Yellow LED,Red LED,Idle,TRX_OFF,PLL_ON,RX_ON,TX TX_PWR 0,TX TX_PWR 1,TX TX_PWR 2,TX TX_PWR 3,TX TX_PWR 4,TX TX_PWR 5,TX TX_PWR 6,TX TX_PWR 7,TX TX_PWR 8,TX TX_PWR 9,TX TX_PWR 10,TX TX_PWR 11,TX TX_PWR 12,TX TX_PWR 13,TX TX_PWR 14,TX TX_PWR 15
84,133.49286643894106,133.72375401434917,134.26563114754097,125.87140700256191,128.59935240860952,145.94243647540983,168.29510693542875,172.09311458333335,171.06085275025626,169.87440744535516,168.87014332080628,167.69507856532874,166.48859504696838,165.08473804644808,163.75777301451748,162.4446303803234,161.0869287178319,159.61287201093143,158.21599180327868,156.88945740318908,155.25391575591988,153.77242541562285,152.0844612932605
85,127.72979753461667,128.0425047281324,128.37292737713224,120.32418473488684,123.0778642350557,140.27999392097266,162.50540408645728,164.95352887537996,163.83729365079367,162.65362462006078,162.15045795339415,160.434121749409,159.38302955082742,158.16997146234382,156.97891084093212,155.80660909705023,154.46167964880686,153.2673412877082,152.07509144144146,150.63082395317426,149.2250033768573,147.6879831081081,146.2418917154435
86,131.86518779421655,132.2935195089136,132.35634656129142,124.93512979152656,126.72801412476878,145.4443476798924,166.9306884667115,170.73606760847628,169.83941574167508,169.20870275722933,167.9790322851858,166.43199075008408,165.5729746090466,164.04003110289173,162.85761789438277,161.38639865470853,160.80133871329298,158.78103541806772,158.70231397174257,156.7361324815064,155.27553754763508,153.01254125560538,151.52767279659116
87,131.28899654434755,131.39645625000003,131.9345468158631,123.3966933201711,126.00782820470627,143.227625863771,165.96057196907384,168.848456879526,167.72970862125698,166.70586066787303,165.53392445687953,164.4060496873972,163.27173560381704,162.0282763331139,160.79179914459615,159.3550925641588,158.07703554970374,156.66622417196757,155.36446238210132,154.01759183673468,152.39033274840975,151.16337362878454,149.4534873820496
88,132.00570860142227,132.09582760372567,132.55423082133785,124.31465695902472,126.86319715447156,143.99149186991872,166.40494682472485,170.88375901778156,169.7258631668078,168.81112106332543,167.72107603725655,166.20789466553768,165.16894954283782,164.17263268416596,162.433902100271,161.35138685636855,159.53150406504065,158.36331097560978,157.0060489952585,155.32723910589297,153.88214450214497,151.95203364190562,150.70137480243844
89,130.2450903483914,130.5283886295432,130.61601400466822,121.47592047349116,123.92687145715237,142.85390813604533,165.62274579096518,168.3001235,167.033929,166.14575033333335,165.11896282713786,163.80214888296098,163.0388399466489,162.08150283427807,160.5678731243748,159.1781969326517,158.01582084907758,156.99093333333334,155.51589244444443,153.90136066666668,152.32715581240276,150.61405867970663,149.45855735882617
90,130.67897573463935,130.81255619853104,131.41658125556546,122.78108370436331,125.81443187889579,142.9335160284951,166.47570977075452,172.93214024933212,171.8684110839083,170.70398174938794,169.423982413179,168.1069541509014,166.50467564559216,164.85629363312555,163.44898352993548,161.62623706176964,159.9288731218698,158.56627512520865,157.00457863105174,155.37993720774884,153.4477549248748,151.75884240400669,149.9502998330551
91,132.0803023606228,132.27119286790557,132.63889368826383,123.8239179641721,126.52011551983927,143.08513309894528,166.04093202745688,167.7764332831073,166.90486254813325,165.7422864557174,164.73800736771602,163.60418600368322,162.53617900200936,161.33436748702496,160.11917548559944,158.84852946428572,157.5576796159857,156.19388281250002,154.9799520089286,153.39418705357144,151.91147477678572,150.47452489394954,149.04617098214288
92,130.36607414666014,130.4794728074473,130.9257355871305,122.64787914421036,125.35083567461614,141.78745124938757,164.16562502041484,168.24547190460635,167.26903315909834,166.08458003920288,164.96728422084286,163.79624959163672,162.6232232930415,161.2658077425678,159.95215583142763,158.50857643728224,157.23665047909407,155.69464351045295,154.29521907665503,153.02948584494774,151.36502264808362,149.8660755662021,148.38368793554008
93,127.16486620897521,127.33396902728947,127.78575761633745,119.80286687876757,122.46729896216938,139.5038262179809,162.43139082384462,166.47221680897374,165.424658797924,164.2742146684528,163.0606534984935,161.88750728277245,160.6489305090422,159.37529214799932,157.9076437897556,156.29517325295828,154.90418129046662,153.54207565275607,152.08004509935253,150.63605224380441,149.05841151528676,147.46270104934138,145.80949586961376
94,133.03641420710355,133.24929386257506,133.66773999999998,124.69458466666666,127.50035199999998,145.4045669278213,169.55994129419614,173.26956602200733,172.34733649999998,170.95753833333333,169.80192050000002,168.48459783333334,167.1887676784523,165.94864532266132,164.42105483333333,162.93848288888887,161.54539400000002,160.13858933333333,158.6920500222321,157.09225794974424,155.40723533333332,153.72807044444446,152.11800933333336
95,132.89816815181518,133.16535858085808,133.62556815181517,125.36483349834981,127.87310858085807,144.94163316831683,168.0564186468647,170.18564933993397,169.2007282178218,168.129050660066,167.0383511551155,165.8453589108911,164.7104389438944,163.56938333333332,162.27543135313533,161.01090671067107,159.63019427942794,158.37229548954895,157.06992145214522,155.7643306930693,154.33949416941695,152.86295467546753,151.5124807480748
96,129.51588964577655,129.95689825119237,130.10105971843777,121.78681149216445,124.49533795139676,142.1166491028844,165.08878950953678,171.595196684079,170.59557606721162,169.37258369293662,168.1327631698456,166.85697297297298,165.4925712014536,164.06520758573697,162.47694322053144,160.90766144414167,159.38149063032367,157.80983208446867,156.20327223168655,154.65639339237055,152.8387970027248,151.1118367972743,149.32852452316075
97,126.80999752363797,127.1018000450349,127.4162332807926,119.39801463304815,122.18254142278252,139.52538833858623,159.57982256248593,163.89992278253038,163.12352926609634,162.10628552127898,161.17209905447996,160.03827149932465,158.93370457104257,157.99699167041874,156.77728815848718,155.17368952702702,153.76501688048617,152.6424582911179,151.20460912162162,149.65121235651588,148.41874332995607,147.20558513513512,145.57976299797434
98,133.1224338762215,133.23640276872968,133.72622328990226,125.13991322044934,127.82965602605864,145.56982850162868,169.26575056984694,172.6395153044611,171.55777768729644,170.44473550488598,169.37546986970685,168.25451383914034,166.98790687072616,165.78887785016286,164.31722263843648,162.92605708704144,161.5360073816761,160.14836764386536,158.79504364820846,157.30626145494028,155.66357911873234,154.07548784194526,152.24574961997828
99,127.87493912063132,128.1618308906426,128.5530696887686,120.35718583671628,123.06539693279205,140.46631867388365,162.55738827508458,165.75087330928764,164.83100270453008,163.68481492335437,162.63337001127394,161.5005576099211,160.41099052774018,159.19380739738386,157.98137257555254,156.36712652232748,155.12616271989174,153.83044876564085,152.59437187288708,151.1770831643002,149.67030842069664,148.2485649526387,146.66913802435724
100,131.32305540479422,131.66087991858888,132.11865973321275,123.37648778833108,126.33652419719584,143.56482541836274,166.9452788331072,171.6874824779561,170.76425079149703,169.3349945725916,167.97449310422792,166.58732541836272,165.3197274988693,164.02808885371923,162.67346642550305,161.0037469470828,159.61241010854818,158.20737822252377,156.70676085481682,155.16047320217098,153.46636113936927,151.84981580732702,150.24490875169604
101,131.31097229684352,131.47421696053735,131.70984497816593,123.71383865010073,126.2681040967092,143.0695419744795,165.05725285426462,169.36009657373197,168.31404484380246,167.24256195433176,166.24749647414373,164.99279046339825,163.8300426460712,162.5932762384551,161.28376032919044,159.83413812402063,158.4762780389523,157.08801790911124,155.71221020819343,154.192052843708,152.6673237796686,151.15397693685622,149.53059950749943
102,131.8119234020967,131.98676716266485,132.50333434804668,123.94222175236806,126.69155970906631,144.2670813599459,166.2272259428378,169.388020121745,168.34385105663569,167.2461366018597,166.19198748731822,164.791067805208,163.66440267207847,162.44254177943165,161.09084438430313,159.87676048714476,158.59298737032026,157.26368974069896,155.94232394048692,154.65843813387423,153.1479594229035,151.7290732807215,150.28012153325818
103,128.48631788975314,128.76453043625295,129.21326010485373,120.89085250338296,123.58921972259809,140.75536688092015,163.23218197192625,167.36873469732836,166.39667928994083,165.23585883347423,164.06731163341223,162.80554768346298,161.63102046338577,160.30504685385657,158.93540984438428,157.40166305818673,156.08686265223272,154.65440428410375,153.26079035166816,151.7043254451206,150.21465171325522,148.64588139797067,147.0989990980834
104,133.85222564962282,134.10964704896043,134.48303906119028,125.68957025486252,128.53321914822268,145.75917655935615,168.467720657277,173.7109942991281,172.77460747820254,171.54932763246143,170.4503096914822,169.198208249497,167.94988547954392,166.60364604292423,165.1651561032864,163.44183948133247,161.95928638497654,160.53913011401744,159.02137513972724,157.4854238765929,155.93502280348758,154.21009501453162,152.66210192221723
105,132.60478936029168,132.7946317533974,133.2496672190918,124.85839758037787,127.590716937355,144.51914868224767,166.48310026516404,169.16522058336093,168.15251466931875,167.0505747431223,166.03067948293008,164.8307986076579,163.6525558501823,162.5137354988399,161.2663558170368,159.70469982316536,158.4971524524967,157.26917322138755,155.97973342175064,154.74373751657095,153.28359633230227,151.86786361626878,150.4229984530387
106,130.50528759271745,130.70273027646664,131.23777209851553,123.09480668016194,125.8865099460553,143.12015643964935,165.15754706477733,168.825395242915,167.83394082939986,166.76949544841534,165.70595463743675,164.52026433873144,163.2809855023601,162.14766604855024,160.72131759946058,159.7640209176788,158.46180184435448,157.12340728253537,155.70620498988535,154.29697010564172,152.87371884840306,151.28943794964027,149.78672915261856
107,129.51267736037232,129.68833011968087,130.09936236702126,121.7106959773936,124.3811366356383,141.40818284574468,163.78011569148933,167.30773587101064,166.45729953457447,165.31148154920214,164.0840352393617,162.95888796542553,161.81929504654258,160.56145827792554,159.3411284906915,157.77867508865248,156.51391156914895,155.28163563829787,153.80689849290783,152.41830296985816,150.80920877659574,149.3273701241135,147.64630274822696
108,133.26657172096196,133.59713625511597,133.89436186903137,125.22861299675932,127.95718298090041,146.48555364148046,169.76075592699982,171.81588708852124,170.93515418727617,169.73961845471604,168.60853692648817,167.4376966905493,166.40634504519872,165.09048371141054,163.83678744455818,162.65514555378667,161.16618444393904,159.84289015237664,158.6100684557653,157.3230955196725,155.90310780077326,154.36413256025466,152.9987209460996
109,131.16748181971926,131.4055052435724,131.69476462631047,123.0983182279337,125.9291725012684,143.64923909367602,165.73137876225906,168.65632374830852,167.58442712208318,166.714266655394,165.58141390392421,164.51452148173206,163.20530233344604,162.1102203246534,160.9009682002706,159.78160144274122,158.4839087015329,157.30483175462336,155.76293211547136,154.5105754227734,153.1765711386697,151.64548737032027,150.20508861330327
110,127.0544625726141,127.56371879150066,127.26006157676348,119.31226522821576,122.09004016597511,139.2147926626826,162.4823767634855,165.51997709163345,163.99589526970954,163.38775203319503,162.0491384232365,161.49989228215767,160.25423352697095,158.71267800829875,156.96594904564319,156.04530544488713,155.31070281035628,153.276925868555,151.85908300132803,151.1109395884045,149.49436918990702,147.44446104471007,146.43020340858786
111,133.96861298076922,134.09711870812578,134.55020522067662,125.98814428031605,128.71693972179287,146.02912094141902,167.40083980082417,175.7399051546392,174.58376215009443,173.3248749355781,171.88272895912058,170.65408605290278,169.2429451984195,167.59022428301563,166.3044800687285,164.47565361721612,162.67283825887742,161.44337737577288,159.6680453504352,158.06520728355474,156.19528348980995,154.37851271477663,152.7237831959707
112,132.8869848038104,132.915416553288,133.3573693877551,125.02074331065758,127.5879262704174,144.8728845804989,166.412073015873,169.6915970521542,168.8527784580499,167.87022154195012,166.91994376417236,165.76086190476192,164.67270204081632,163.50191925606714,162.21988321995465,160.70532721088435,159.37780782312925,158.21275850340135,157.0197023809524,155.58317482993198,154.16484047619048,152.70856530612244,151.29137155495067
114,132.01191492883152,132.10523022178086,132.55635567692818,123.88634618566937,126.94502035749753,143.79861420059584,167.45511155246606,164.49752606321363,164.3950786163522,164.13516534260177,164.2718440913605,163.88478173092835,163.1518629819626,162.25187024164185,161.48655478318435,160.6440935569285,159.08944417475726,158.06266791703442,156.46101986316486,155.26424955869376,153.55661981465136,151.87367608120036,150.05258031774048
115,132.70375887474884,132.94242129939718,133.43354009710362,125.3381597187343,127.91838730743471,145.73424242424244,167.12828365706633,170.99259869412356,169.95490607734806,168.70683475640382,167.7187594173782,166.44832217012726,165.2644552913597,164.1555510716678,162.85215503097268,161.63628600133958,160.29989062500002,159.0272035714286,157.72916186648806,156.29864434025453,154.8182964947533,153.36138683035716,151.876016521545
116,127.9790054663478,128.22649470628414,128.59626485655738,120.02349427839454,122.822107087959,140.524887465847,163.61200512295082,167.48706286299964,166.40068431841476,165.20340812841533,164.13492810792349,162.91263108454314,161.69444677942934,160.32348103860608,158.93138439207652,157.74205532786883,156.11554555808658,154.6173845102506,153.23400227686705,151.61751001821494,150.08295036429874,148.35820728929383,146.77925734456844
117,127.66722568223673,128.0119680227691,128.38996601372844,120.13583609576428,122.86091327641053,140.63221195379208,163.39680010045205,166.04003967855348,165.12868374351248,164.1095573413695,163.14402679169456,161.96587376527708,160.73613094440722,159.4462191528545,158.24086018084395,156.7275707589286,155.36634583612414,154.08302388392855,152.73347767857143,151.186284375,149.64084107142858,148.16928242911365,146.65985111607145
118,131.41890819783197,131.52658807588074,131.99913499322494,123.2351763211382,125.9156844512195,143.823575516424,167.03587842871656,172.1557764606266,170.98246544715445,169.7120572493225,168.40210111788616,167.07015938346885,165.72152422086722,164.35357266260164,162.75847730352305,161.20535538496276,159.70565138857532,158.2763162528217,156.77626100699933,155.14422335140017,153.66461833785004,151.9600623306233,150.32105149051492
